MSA,State,County,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4
10000,51,7,11400,Amelia County,,40,Virginia,VA,331,418,490,659,793
10000,51,11,13705,Appomattox County,,40,Virginia,VA,331,418,490,659,793
10000,51,15,108988,Augusta County,,40,Virginia,VA,328,425,517,681,827
10000,51,17,5048,Bath County,,40,Virginia,VA,331,418,490,659,793
10000,51,21,6871,Bland County,,40,Virginia,VA,331,418,490,659,793
10000,51,25,18419,Brunswick County,,40,Virginia,VA,331,418,490,659,793
10000,51,27,26978,Buchanan County,,40,Virginia,VA,331,418,490,659,793
10000,51,29,15623,Buckingham County,,40,Virginia,VA,331,418,490,659,793
10000,51,33,22121,Caroline County,,40,Virginia,VA,463,470,628,833,878
10000,51,35,36082,Carroll County,,40,Virginia,VA,331,418,490,659,793
10000,51,37,12472,Charlotte County,,40,Virginia,VA,331,418,490,659,793
10000,51,45,5091,Craig County,,40,Virginia,VA,331,418,490,659,793
10000,51,49,9017,Cumberland County,,40,Virginia,VA,331,455,527,659,794
10000,51,51,16395,Dickenson County,,40,Virginia,VA,331,418,490,659,793
10000,51,57,9989,Essex County,,40,Virginia,VA,328,461,544,758,895
10000,51,63,13874,Floyd County,,40,Virginia,VA,331,418,490,659,793
10000,51,67,47286,Franklin County,,40,Virginia,VA,331,418,490,659,793
10000,51,69,82794,Frederick County,,40,Virginia,VA,454,523,629,861,1031
10000,51,71,16657,Giles County,,40,Virginia,VA,331,418,490,659,793
10000,51,77,17917,Grayson County,,40,Virginia,VA,331,418,490,659,793
10000,51,81,17225,Greensville County,,40,Virginia,VA,331,429,490,659,793
10000,51,83,37355,Halifax County,,40,Virginia,VA,331,418,490,659,793
10000,51,89,73346,Henry County,,40,Virginia,VA,331,418,490,659,793
10000,51,91,2536,Highland County,,40,Virginia,VA,331,418,490,659,793
10000,51,97,6630,King and Queen County,,40,Virginia,VA,328,471,531,663,787
10000,51,101,13146,King William County,,40,Virginia,VA,328,450,503,652,785
10000,51,103,11567,Lancaster County,,40,Virginia,VA,415,465,525,699,852
10000,51,105,23589,Lee County,,40,Virginia,VA,331,418,490,659,793
10000,51,109,25627,Louisa County,,40,Virginia,VA,328,427,527,731,786
10000,51,111,13146,Lunenburg County,,40,Virginia,VA,331,418,490,659,793
10000,51,113,12520,Madison County,,40,Virginia,VA,329,488,549,689,902
10000,51,117,32380,Mecklenburg County,,40,Virginia,VA,331,418,490,659,793
10000,51,119,9932,Middlesex County,,40,Virginia,VA,331,420,490,659,793
10000,51,121,99488,Montgomery County,,40,Virginia,VA,341,449,527,732,865
10000,51,125,14445,Nelson County,,40,Virginia,VA,331,418,490,659,793
10000,51,131,13093,Northampton County,,40,Virginia,VA,331,418,490,659,793
10000,51,133,12259,Northumberland County,,40,Virginia,VA,331,418,490,659,793
10000,51,135,15725,Nottoway County,,40,Virginia,VA,331,418,490,659,793
10000,51,137,25881,Orange County,,40,Virginia,VA,364,494,662,922,1081
10000,51,139,23177,Page County,,40,Virginia,VA,385,433,490,659,793
10000,51,141,19407,Patrick County,,40,Virginia,VA,331,418,490,659,793
10000,51,147,19720,Prince Edward County,,40,Virginia,VA,371,420,490,659,793
10000,51,155,35127,Pulaski County,,40,Virginia,VA,331,418,490,659,793
10000,51,157,6983,Rappahannock County,,40,Virginia,VA,341,553,623,863,1019
10000,51,159,8809,Richmond County,,40,Virginia,VA,327,438,489,652,805
10000,51,163,34024,Rockbridge County,,40,Virginia,VA,331,418,490,659,793
10000,51,165,108193,Rockingham County,,40,Virginia,VA,327,454,574,787,923
10000,51,167,30308,Russell County,,40,Virginia,VA,331,418,490,659,793
10000,51,171,35075,Shenandoah County,,40,Virginia,VA,435,447,549,761,865
10000,51,173,33081,Smyth County,,40,Virginia,VA,331,418,490,659,793
10000,51,175,25828,Southampton County,,40,Virginia,VA,331,418,490,659,793
10000,51,181,6829,Surry County,,40,Virginia,VA,343,418,490,659,793
10000,51,183,12504,Sussex County,,40,Virginia,VA,331,418,490,659,793
10000,51,185,44598,Tazewell County,,40,Virginia,VA,331,418,490,659,793
10000,51,193,16718,Westmoreland County,,40,Virginia,VA,338,457,606,763,986
10000,51,195,44027,Wise County,,40,Virginia,VA,331,418,490,659,793
10000,51,197,27599,Wythe County,,40,Virginia,VA,345,418,490,659,793
860,53,73,166814,Whatcom County,"Bellingham, WA MSA",40,Washington,WA,456,592,787,1088,1289
1150,53,35,231969,Kitsap County,"Bremerton, WA PMSA",40,Washington,WA,553,638,827,1116,1357
5910,53,67,207355,Thurston County,"Olympia, WA PMSA",40,Washington,WA,567,697,869,1196,1410
6440,53,11,345238,Clark County,"Portland--Vancouver, OR--WA PMSA",40,Washington,WA,546,672,829,1153,1251
6740,53,5,142475,Benton County,"Richland--Kennewick--Pasco, WA MSA",40,Washington,WA,566,647,774,1079,1265
6740,53,21,49347,Franklin County,"Richland--Kennewick--Pasco, WA MSA",40,Washington,WA,566,647,774,1079,1265
7600,53,29,71558,Island County,"Seattle--Bellevue--Everett, WA PMSA",40,Washington,WA,629,764,968,1345,1589
7600,53,33,1737034,King County,"Seattle--Bellevue--Everett, WA PMSA",40,Washington,WA,629,764,968,1345,1589
7600,53,61,606024,Snohomish County,"Seattle--Bellevue--Everett, WA PMSA",40,Washington,WA,629,764,968,1345,1589
7840,53,63,417939,Spokane County,"Spokane, WA MSA",40,Washington,WA,362,493,596,809,906
8200,53,53,700820,Pierce County,"Tacoma, WA PMSA",40,Washington,WA,489,585,778,1081,1222
9260,53,77,222581,Yakima County,"Yakima, WA MSA",40,Washington,WA,421,518,643,861,898
10000,53,1,16428,Adams County,,40,Washington,WA,364,435,568,748,830
10000,53,3,20551,Asotin County,,40,Washington,WA,364,435,568,748,830
10000,53,7,66616,Chelan County,,40,Washington,WA,364,435,568,748,830
10000,53,9,64525,Clallam County,,40,Washington,WA,426,528,671,864,944
10000,53,13,4064,Columbia County,,40,Washington,WA,364,435,568,748,830
10000,53,15,92948,Cowlitz County,,40,Washington,WA,403,449,580,805,818
10000,53,17,32603,Douglas County,,40,Washington,WA,425,449,568,748,830
10000,53,19,7260,Ferry County,,40,Washington,WA,364,435,568,748,830
10000,53,23,2397,Garfield County,,40,Washington,WA,364,435,568,748,830
10000,53,25,74698,Grant County,,40,Washington,WA,391,435,568,748,830
10000,53,27,67194,Grays Harbor County,,40,Washington,WA,370,434,571,768,887
10000,53,31,25953,Jefferson County,,40,Washington,WA,362,468,576,779,826
10000,53,37,33362,Kittitas County,,40,Washington,WA,364,435,568,748,830
10000,53,39,19161,Klickitat County,,40,Washington,WA,364,435,568,748,830
10000,53,41,68600,Lewis County,,40,Washington,WA,364,435,568,748,830
10000,53,43,10184,Lincoln County,,40,Washington,WA,364,435,568,748,830
10000,53,45,49405,Mason County,,40,Washington,WA,416,517,635,835,898
10000,53,47,39564,Okanogan County,,40,Washington,WA,364,435,568,748,830
10000,53,49,20984,Pacific County,,40,Washington,WA,364,435,568,748,830
10000,53,51,11732,Pend Oreille County,,40,Washington,WA,364,435,568,748,995
10000,53,55,14077,San Juan County,,40,Washington,WA,445,608,810,1067,1271
10000,53,57,102979,Skagit County,,40,Washington,WA,494,604,713,891,996
10000,53,59,9872,Skamania County,,40,Washington,WA,364,435,568,748,830
10000,53,65,40066,Stevens County,,40,Washington,WA,364,435,568,748,830
10000,53,69,3824,Wahkiakum County,,40,Washington,WA,364,435,568,748,830
10000,53,71,55180,Walla Walla County,,40,Washington,WA,364,435,568,758,896
10000,53,75,40740,Whitman County,,40,Washington,WA,388,442,588,816,967
877,54,3,75905,Berkeley County,Berkeley County MSA*,40,West Virginia,WV,524,560,659,823,925
1480,54,39,200073,Kanawha County,"Charleston, WV MSA",40,West Virginia,WV,330,448,568,780,853
1480,54,79,51589,Putnam County,"Charleston, WV MSA",40,West Virginia,WV,330,448,568,780,853
1900,54,57,27078,Mineral County,"Cumberland, MD--WV MSA",40,West Virginia,WV,395,475,588,777,887
3400,54,11,96784,Cabell County,"Huntington--Ashland, WV--KY--OH MSA",40,West Virginia,WV,353,414,509,649,716
3400,54,99,42903,Wayne County,"Huntington--Ashland, WV--KY--OH MSA",40,West Virginia,WV,353,414,509,649,716
3630,54,37,42190,Jefferson County,Jefferson County MSA*,40,West Virginia,WV,511,567,701,912,1034
6020,54,107,87986,Wood County,"Parkersburg--Marietta, WV--OH MSA",40,West Virginia,WV,345,414,474,615,666
8080,54,9,25447,Brooke County,"Steubenville--Weirton, OH--WV MSA",40,West Virginia,WV,333,391,492,627,699
8080,54,29,32667,Hancock County,"Steubenville--Weirton, OH--WV MSA",40,West Virginia,WV,333,391,492,627,699
9000,54,51,35519,Marshall County,"Wheeling, WV--OH MSA",40,West Virginia,WV,370,405,501,638,712
9000,54,69,47427,Ohio County,"Wheeling, WV--OH MSA",40,West Virginia,WV,370,405,501,638,712
10000,54,1,15557,Barbour County,,40,West Virginia,WV,296,375,420,540,628
10000,54,5,25535,Boone County,,40,West Virginia,WV,296,361,420,540,628
10000,54,7,14702,Braxton County,,40,West Virginia,WV,296,361,420,540,628
10000,54,13,7582,Calhoun County,,40,West Virginia,WV,296,361,420,540,628
10000,54,15,10330,Clay County,,40,West Virginia,WV,296,361,420,540,628
10000,54,17,7403,Doddridge County,,40,West Virginia,WV,306,361,420,540,628
10000,54,19,47579,Fayette County,,40,West Virginia,WV,296,361,420,540,628
10000,54,21,7160,Gilmer County,,40,West Virginia,WV,325,361,420,540,628
10000,54,23,11299,Grant County,,40,West Virginia,WV,296,361,420,540,628
10000,54,25,34453,Greenbrier County,,40,West Virginia,WV,298,410,437,546,633
10000,54,27,20203,Hampshire County,,40,West Virginia,WV,300,366,428,562,637
10000,54,31,12669,Hardy County,,40,West Virginia,WV,296,361,420,540,628
10000,54,33,68652,Harrison County,,40,West Virginia,WV,323,397,458,572,686
10000,54,35,28000,Jackson County,,40,West Virginia,WV,296,369,420,574,628
10000,54,41,16919,Lewis County,,40,West Virginia,WV,296,394,420,540,628
10000,54,43,22108,Lincoln County,,40,West Virginia,WV,296,361,420,540,628
10000,54,45,37710,Logan County,,40,West Virginia,WV,302,361,420,543,642
10000,54,47,27329,McDowell County,,40,West Virginia,WV,296,361,420,540,628
10000,54,49,56598,Marion County,,40,West Virginia,WV,297,374,462,591,682
10000,54,53,25957,Mason County,,40,West Virginia,WV,296,361,420,540,645
10000,54,55,62980,Mercer County,,40,West Virginia,WV,296,361,420,540,628
10000,54,59,28253,Mingo County,,40,West Virginia,WV,296,361,420,540,636
10000,54,61,81866,Monongalia County,,40,West Virginia,WV,377,418,507,701,828
10000,54,63,14583,Monroe County,,40,West Virginia,WV,296,361,420,540,628
10000,54,65,14943,Morgan County,,40,West Virginia,WV,395,446,499,626,698
10000,54,67,26562,Nicholas County,,40,West Virginia,WV,296,361,420,540,628
10000,54,71,8196,Pendleton County,,40,West Virginia,WV,296,361,420,540,628
10000,54,73,7514,Pleasants County,,40,West Virginia,WV,304,361,420,540,643
10000,54,75,9131,Pocahontas County,,40,West Virginia,WV,296,361,420,540,628
10000,54,77,29334,Preston County,,40,West Virginia,WV,296,378,420,540,628
10000,54,81,79220,Raleigh County,,40,West Virginia,WV,345,407,474,611,715
10000,54,83,28262,Randolph County,,40,West Virginia,WV,296,361,420,540,628
10000,54,85,10343,Ritchie County,,40,West Virginia,WV,296,361,420,540,628
10000,54,87,15446,Roane County,,40,West Virginia,WV,296,361,420,540,628
10000,54,89,12999,Summers County,,40,West Virginia,WV,296,361,420,540,628
10000,54,91,16089,Taylor County,,40,West Virginia,WV,363,391,428,542,631
10000,54,93,7321,Tucker County,,40,West Virginia,WV,296,361,420,540,628
10000,54,95,9592,Tyler County,,40,West Virginia,WV,295,359,440,550,626
10000,54,97,23404,Upshur County,,40,West Virginia,WV,294,359,420,537,625
10000,54,101,9719,Webster County,,40,West Virginia,WV,296,361,420,540,628
10000,54,103,17693,Wetzel County,,40,West Virginia,WV,338,365,459,573,721
10000,54,105,5873,Wirt County,,40,West Virginia,WV,296,361,420,540,628
10000,54,109,25708,Wyoming County,,40,West Virginia,WV,296,361,420,540,628
460,55,15,40631,Calumet County,"Appleton--Oshkosh--Neenah, WI MSA",40,Wisconsin,WI,359,442,563,708,817
460,55,87,160971,Outagamie County,"Appleton--Oshkosh--Neenah, WI MSA",40,Wisconsin,WI,359,442,563,708,817
460,55,139,156763,Winnebago County,"Appleton--Oshkosh--Neenah, WI MSA",40,Wisconsin,WI,359,442,563,708,817
2240,55,31,43287,Douglas County,"Duluth--Superior, MN--WI MSA",40,Wisconsin,WI,325,418,537,716,834
2290,55,17,55195,Chippewa County,"Eau Claire, WI MSA",40,Wisconsin,WI,390,424,557,713,804
2290,55,35,93142,Eau Claire County,"Eau Claire, WI MSA",40,Wisconsin,WI,390,424,557,713,804
3080,55,9,226778,Brown County,"Green Bay, WI MSA",40,Wisconsin,WI,424,468,601,835,840
3620,55,105,152307,Rock County,"Janesville--Beloit, WI MSA",40,Wisconsin,WI,398,501,620,776,870
3800,55,59,149577,Kenosha County,"Kenosha, WI PMSA",40,Wisconsin,WI,471,584,717,985,1110
3870,55,63,107120,La Crosse County,"La Crosse, WI--MN MSA",40,Wisconsin,WI,326,420,535,715,866
4720,55,25,426526,Dane County,"Madison, WI MSA",40,Wisconsin,WI,491,617,746,1034,1221
5080,55,79,940164,Milwaukee County,"Milwaukee--Waukesha, WI PMSA",40,Wisconsin,WI,443,579,728,911,1018
5080,55,89,82317,Ozaukee County,"Milwaukee--Waukesha, WI PMSA",40,Wisconsin,WI,443,579,728,911,1018
5080,55,131,117493,Washington County,"Milwaukee--Waukesha, WI PMSA",40,Wisconsin,WI,443,579,728,911,1018
5080,55,133,360767,Waukesha County,"Milwaukee--Waukesha, WI PMSA",40,Wisconsin,WI,443,579,728,911,1018
5120,55,93,36804,Pierce County,"Minneapolis--St. Paul, MN--WI MSA",50,Wisconsin,WI,578,743,951,1286,1457
5120,55,109,63155,St. Croix County,"Minneapolis--St. Paul, MN--WI MSA",50,Wisconsin,WI,578,743,951,1286,1457
6600,55,101,188831,Racine County,"Racine, WI PMSA",40,Wisconsin,WI,390,483,638,823,900
7620,55,117,112646,Sheboygan County,"Sheboygan, WI MSA",40,Wisconsin,WI,344,443,540,674,838
8940,55,73,125834,Marathon County,"Wausau, WI MSA",40,Wisconsin,WI,421,437,545,745,825
10000,55,1,18643,Adams County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,3,16866,Ashland County,,40,Wisconsin,WI,340,378,464,590,667
10000,55,5,44963,Barron County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,7,15013,Bayfield County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,11,13804,Buffalo County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,13,15674,Burnett County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,19,33557,Clark County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,21,52468,Columbia County,,40,Wisconsin,WI,309,368,483,632,710
10000,55,23,17243,Crawford County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,27,85897,Dodge County,,40,Wisconsin,WI,392,397,522,655,729
10000,55,29,27961,Door County,,40,Wisconsin,WI,317,393,487,627,761
10000,55,33,39858,Dunn County,,40,Wisconsin,WI,311,363,474,634,782
10000,55,37,5088,Florence County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,39,97296,Fond du Lac County,,40,Wisconsin,WI,361,489,579,789,812
10000,55,41,10024,Forest County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,43,49597,Grant County,,40,Wisconsin,WI,316,364,464,590,667
10000,55,45,33647,Green County,,40,Wisconsin,WI,317,364,464,623,667
10000,55,47,19105,Green Lake County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,49,22780,Iowa County,,40,Wisconsin,WI,323,364,464,609,667
10000,55,51,6861,Iron County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,53,19100,Jackson County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,55,74021,Jefferson County,,40,Wisconsin,WI,310,411,532,689,753
10000,55,57,24316,Juneau County,,40,Wisconsin,WI,319,364,464,590,667
10000,55,61,20187,Kewaunee County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,65,16137,Lafayette County,,40,Wisconsin,WI,317,364,464,590,667
10000,55,67,20740,Langlade County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,69,29641,Lincoln County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,71,82887,Manitowoc County,,40,Wisconsin,WI,315,364,464,590,667
10000,55,75,43384,Marinette County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,77,15832,Marquette County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,78,4562,Menominee County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,81,40899,Monroe County,,40,Wisconsin,WI,312,364,464,618,667
10000,55,83,35634,Oconto County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,85,36776,Oneida County,,40,Wisconsin,WI,312,365,464,595,715
10000,55,91,7213,Pepin County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,95,41319,Polk County,,40,Wisconsin,WI,316,368,477,597,675
10000,55,97,67182,Portage County,,40,Wisconsin,WI,378,399,517,647,799
10000,55,99,15822,Price County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,103,17924,Richland County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,107,15347,Rusk County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,111,55225,Sauk County,,40,Wisconsin,WI,365,378,503,626,703
10000,55,113,16196,Sawyer County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,115,40664,Shawano County,,40,Wisconsin,WI,317,364,464,590,667
10000,55,119,19680,Taylor County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,121,27010,Trempealeau County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,123,28056,Vernon County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,125,21033,Vilas County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,127,93759,Walworth County,,40,Wisconsin,WI,322,454,588,767,863
10000,55,129,16036,Washburn County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,135,51731,Waupaca County,,40,Wisconsin,WI,312,364,464,590,701
10000,55,137,23154,Waushara County,,40,Wisconsin,WI,312,364,464,590,667
10000,55,141,75555,Wood County,,40,Wisconsin,WI,336,386,478,601,675
1350,56,25,66533,Natrona County,"Casper, WY MSA",40,Wyoming,WY,386,447,572,784,927
1580,56,21,81607,Laramie County,"Cheyenne, WY MSA",40,Wyoming,WY,419,527,703,899,1093
10000,56,1,32014,Albany County,,40,Wyoming,WY,356,445,593,823,974
10000,56,3,11461,Big Horn County,,40,Wyoming,WY,342,392,503,667,766
10000,56,5,33698,Campbell County,,40,Wyoming,WY,369,392,503,669,789
10000,56,7,15639,Carbon County,,40,Wyoming,WY,342,392,503,667,766
10000,56,9,12052,Converse County,,40,Wyoming,WY,342,392,503,667,766
10000,56,11,5887,Crook County,,40,Wyoming,WY,342,392,503,667,766
10000,56,13,35804,Fremont County,,40,Wyoming,WY,342,392,503,667,766
10000,56,15,12538,Goshen County,,40,Wyoming,WY,342,392,503,667,766
10000,56,17,4882,Hot Springs County,,40,Wyoming,WY,342,392,503,667,766
10000,56,19,7075,Johnson County,,40,Wyoming,WY,342,392,503,667,766
10000,56,23,14573,Lincoln County,,40,Wyoming,WY,342,392,503,667,766
10000,56,27,2407,Niobrara County,,40,Wyoming,WY,342,392,503,667,766
10000,56,29,25786,Park County,,40,Wyoming,WY,342,392,503,667,774
10000,56,31,8807,Platte County,,40,Wyoming,WY,342,392,503,667,766
10000,56,33,26560,Sheridan County,,40,Wyoming,WY,342,392,503,667,774
10000,56,35,5920,Sublette County,,40,Wyoming,WY,378,426,503,667,766
10000,56,37,37613,Sweetwater County,,40,Wyoming,WY,356,392,503,669,789
10000,56,39,18251,Teton County,,40,Wyoming,WY,450,573,762,1025,1117
10000,56,41,19742,Uinta County,,40,Wyoming,WY,358,392,503,668,807
10000,56,43,8289,Washakie County,,40,Wyoming,WY,342,392,503,667,766
10000,56,45,6644,Weston County,,40,Wyoming,WY,342,392,503,667,766
10000,66,1,154805,Pacific Islands,,40,Guam,GU,807,969,1148,1440,1619
60,72,3,42042,Aguada Municipio,"Aguadilla, PR MSA",40,Puerto Rico,PR,245,300,356,442,498
60,72,5,64685,Aguadilla Municipio,"Aguadilla, PR MSA",40,Puerto Rico,PR,245,300,356,442,498
60,72,99,39697,Moca Municipio,"Aguadilla, PR MSA",40,Puerto Rico,PR,245,300,356,442,498
470,72,13,100131,Arecibo Municipio,"Arecibo, PR PMSA",40,Puerto Rico,PR,267,324,380,477,537
470,72,27,35244,Camuy Municipio,"Arecibo, PR PMSA",40,Puerto Rico,PR,267,324,380,477,537
470,72,65,38925,Hatillo Municipio,"Arecibo, PR PMSA",40,Puerto Rico,PR,267,324,380,477,537
1310,72,25,140502,Caguas Municipio,"Caguas, PR PMSA",40,Puerto Rico,PR,312,374,441,556,619
1310,72,35,47370,Cayey Municipio,"Caguas, PR PMSA",40,Puerto Rico,PR,312,374,441,556,619
1310,72,41,42753,Cidra Municipio,"Caguas, PR PMSA",40,Puerto Rico,PR,312,374,441,556,619
1310,72,63,36743,Gurabo Municipio,"Caguas, PR PMSA",40,Puerto Rico,PR,312,374,441,556,619
1310,72,129,40997,San Lorenzo Municipio,"Caguas, PR PMSA",40,Puerto Rico,PR,312,374,441,556,619
4840,72,11,28348,Añasco Municipio,"Mayagüez, PR MSA",40,Puerto Rico,PR,292,356,422,527,592
4840,72,23,46911,Cabo Rojo Municipio,"Mayagüez, PR MSA",40,Puerto Rico,PR,292,356,422,527,592
