"year","month","abbr","length","start"
2004,2,"PEIO2OCD","4","868"
2004,3,"PEIO2OCD","4","868"
2004,4,"PEIO2OCD","4","868"
2003,1,"PRIMIND1","2","872"
2003,2,"PRIMIND1","2","872"
2003,3,"PRIMIND1","2","872"
2003,4,"PRIMIND1","2","872"
2003,5,"PRIMIND1","2","872"
2003,6,"PRIMIND1","2","872"
2003,7,"PRIMIND1","2","872"
2003,8,"PRIMIND1","2","872"
2003,9,"PRIMIND1","2","872"
2003,10,"PRIMIND1","2","872"
2003,11,"PRIMIND1","2","872"
2003,12,"PRIMIND1","2","872"
2004,1,"PRIMIND1","2","872"
2004,2,"PRIMIND1","2","872"
2004,3,"PRIMIND1","2","872"
2004,4,"PRIMIND1","2","872"
2003,1,"PRIMIND2","2","874"
2003,2,"PRIMIND2","2","874"
2003,3,"PRIMIND2","2","874"
2003,4,"PRIMIND2","2","874"
2003,5,"PRIMIND2","2","874"
2003,6,"PRIMIND2","2","874"
2003,7,"PRIMIND2","2","874"
2003,8,"PRIMIND2","2","874"
2003,9,"PRIMIND2","2","874"
2003,10,"PRIMIND2","2","874"
2003,11,"PRIMIND2","2","874"
2003,12,"PRIMIND2","2","874"
2004,1,"PRIMIND2","2","874"
2004,2,"PRIMIND2","2","874"
2004,3,"PRIMIND2","2","874"
2004,4,"PRIMIND2","2","874"
2004,5,"HRHHID","15","1"
2004,6,"HRHHID","15","1"
2004,7,"HRHHID","15","1"
2004,8,"HRHHID","15","1"
2004,9,"HRHHID","15","1"
2004,10,"HRHHID","15","1"
2004,11,"HRHHID","15","1"
2004,12,"HRHHID","15","1"
2005,1,"HRHHID","15","1"
2005,2,"HRHHID","15","1"
2005,3,"HRHHID","15","1"
2005,4,"HRHHID","15","1"
2005,5,"HRHHID","15","1"
2005,6,"HRHHID","15","1"
2005,7,"HRHHID","15","1"
2004,5,"HRMONTH","2","16"
2004,6,"HRMONTH","2","16"
2004,7,"HRMONTH","2","16"
2004,8,"HRMONTH","2","16"
2004,9,"HRMONTH","2","16"
2004,10,"HRMONTH","2","16"
2004,11,"HRMONTH","2","16"
2004,12,"HRMONTH","2","16"
2005,1,"HRMONTH","2","16"
2005,2,"HRMONTH","2","16"
2005,3,"HRMONTH","2","16"
2005,4,"HRMONTH","2","16"
2005,5,"HRMONTH","2","16"
2005,6,"HRMONTH","2","16"
2005,7,"HRMONTH","2","16"
2004,5,"HRYEAR4","4","18"
2004,6,"HRYEAR4","4","18"
2004,7,"HRYEAR4","4","18"
2004,8,"HRYEAR4","4","18"
2004,9,"HRYEAR4","4","18"
2004,10,"HRYEAR4","4","18"
2004,11,"HRYEAR4","4","18"
2004,12,"HRYEAR4","4","18"
2005,1,"HRYEAR4","4","18"
2005,2,"HRYEAR4","4","18"
2005,3,"HRYEAR4","4","18"
2005,4,"HRYEAR4","4","18"
2005,5,"HRYEAR4","4","18"
2005,6,"HRYEAR4","4","18"
2005,7,"HRYEAR4","4","18"
2004,5,"HURESPLI","2","22"
2004,6,"HURESPLI","2","22"
2004,7,"HURESPLI","2","22"
2004,8,"HURESPLI","2","22"
2004,9,"HURESPLI","2","22"
2004,10,"HURESPLI","2","22"
2004,11,"HURESPLI","2","22"
2004,12,"HURESPLI","2","22"
2005,1,"HURESPLI","2","22"
2005,2,"HURESPLI","2","22"
2005,3,"HURESPLI","2","22"
2005,4,"HURESPLI","2","22"
2005,5,"HURESPLI","2","22"
2005,6,"HURESPLI","2","22"
2005,7,"HURESPLI","2","22"
2004,5,"HUFINAL","3","24"
2004,6,"HUFINAL","3","24"
2004,7,"HUFINAL","3","24"
2004,8,"HUFINAL","3","24"
2004,9,"HUFINAL","3","24"
2004,10,"HUFINAL","3","24"
2004,11,"HUFINAL","3","24"
2004,12,"HUFINAL","3","24"
2005,1,"HUFINAL","3","24"
2005,2,"HUFINAL","3","24"
2005,3,"HUFINAL","3","24"
2005,4,"HUFINAL","3","24"
2005,5,"HUFINAL","3","24"
2005,6,"HUFINAL","3","24"
2005,7,"HUFINAL","3","24"
2004,5,"HUSPNISH","2","27"
2004,6,"HUSPNISH","2","27"
2004,7,"HUSPNISH","2","27"
2004,8,"HUSPNISH","2","27"
2004,9,"HUSPNISH","2","27"
2004,10,"HUSPNISH","2","27"
2004,11,"HUSPNISH","2","27"
2004,12,"HUSPNISH","2","27"
2005,1,"HUSPNISH","2","27"
2005,2,"HUSPNISH","2","27"
2005,3,"HUSPNISH","2","27"
2005,4,"HUSPNISH","2","27"
2005,5,"HUSPNISH","2","27"
2005,6,"HUSPNISH","2","27"
2005,7,"HUSPNISH","2","27"
2004,5,"HETENURE","2","29"
2004,6,"HETENURE","2","29"
2004,7,"HETENURE","2","29"
2004,8,"HETENURE","2","29"
2004,9,"HETENURE","2","29"
2004,10,"HETENURE","2","29"
2004,11,"HETENURE","2","29"
2004,12,"HETENURE","2","29"
2005,1,"HETENURE","2","29"
2005,2,"HETENURE","2","29"
2005,3,"HETENURE","2","29"
2005,4,"HETENURE","2","29"
2005,5,"HETENURE","2","29"
2005,6,"HETENURE","2","29"
2005,7,"HETENURE","2","29"
2004,5,"HEHOUSUT","2","31"
2004,6,"HEHOUSUT","2","31"
2004,7,"HEHOUSUT","2","31"
2004,8,"HEHOUSUT","2","31"
2004,9,"HEHOUSUT","2","31"
2004,10,"HEHOUSUT","2","31"
2004,11,"HEHOUSUT","2","31"
2004,12,"HEHOUSUT","2","31"
2005,1,"HEHOUSUT","2","31"
2005,2,"HEHOUSUT","2","31"
2005,3,"HEHOUSUT","2","31"
2005,4,"HEHOUSUT","2","31"
2005,5,"HEHOUSUT","2","31"
2005,6,"HEHOUSUT","2","31"
2005,7,"HEHOUSUT","2","31"
2004,5,"HETELHHD","2","33"
2004,6,"HETELHHD","2","33"
2004,7,"HETELHHD","2","33"
2004,8,"HETELHHD","2","33"
2004,9,"HETELHHD","2","33"
2004,10,"HETELHHD","2","33"
2004,11,"HETELHHD","2","33"
2004,12,"HETELHHD","2","33"
2005,1,"HETELHHD","2","33"
2005,2,"HETELHHD","2","33"
2005,3,"HETELHHD","2","33"
2005,4,"HETELHHD","2","33"
2005,5,"HETELHHD","2","33"
2005,6,"HETELHHD","2","33"
2005,7,"HETELHHD","2","33"
2004,5,"HETELAVL","2","35"
2004,6,"HETELAVL","2","35"
2004,7,"HETELAVL","2","35"
2004,8,"HETELAVL","2","35"
2004,9,"HETELAVL","2","35"
2004,10,"HETELAVL","2","35"
2004,11,"HETELAVL","2","35"
2004,12,"HETELAVL","2","35"
2005,1,"HETELAVL","2","35"
2005,2,"HETELAVL","2","35"
2005,3,"HETELAVL","2","35"
2005,4,"HETELAVL","2","35"
2005,5,"HETELAVL","2","35"
2005,6,"HETELAVL","2","35"
2005,7,"HETELAVL","2","35"
2004,5,"HEPHONEO","2","37"
2004,6,"HEPHONEO","2","37"
2004,7,"HEPHONEO","2","37"
2004,8,"HEPHONEO","2","37"
2004,9,"HEPHONEO","2","37"
2004,10,"HEPHONEO","2","37"
2004,11,"HEPHONEO","2","37"
2004,12,"HEPHONEO","2","37"
2005,1,"HEPHONEO","2","37"
2005,2,"HEPHONEO","2","37"
2005,3,"HEPHONEO","2","37"
2005,4,"HEPHONEO","2","37"
2005,5,"HEPHONEO","2","37"
2005,6,"HEPHONEO","2","37"
2005,7,"HEPHONEO","2","37"
2004,5,"HUFAMINC","2","39"
2004,6,"HUFAMINC","2","39"
2004,7,"HUFAMINC","2","39"
2004,8,"HUFAMINC","2","39"
2004,9,"HUFAMINC","2","39"
2004,10,"HUFAMINC","2","39"
2004,11,"HUFAMINC","2","39"
2004,12,"HUFAMINC","2","39"
2005,1,"HUFAMINC","2","39"
2005,2,"HUFAMINC","2","39"
2005,3,"HUFAMINC","2","39"
2005,4,"HUFAMINC","2","39"
2005,5,"HUFAMINC","2","39"
2005,6,"HUFAMINC","2","39"
2005,7,"HUFAMINC","2","39"
2004,5,"HUTYPEA","2","41"
2004,6,"HUTYPEA","2","41"
2004,7,"HUTYPEA","2","41"
2004,8,"HUTYPEA","2","41"
2004,9,"HUTYPEA","2","41"
2004,10,"HUTYPEA","2","41"
2004,11,"HUTYPEA","2","41"
2004,12,"HUTYPEA","2","41"
2005,1,"HUTYPEA","2","41"
2005,2,"HUTYPEA","2","41"
2005,3,"HUTYPEA","2","41"
2005,4,"HUTYPEA","2","41"
2005,5,"HUTYPEA","2","41"
2005,6,"HUTYPEA","2","41"
2005,7,"HUTYPEA","2","41"
2004,5,"HUTYPB","2","43"
2004,6,"HUTYPB","2","43"
2004,7,"HUTYPB","2","43"
2004,8,"HUTYPB","2","43"
2004,9,"HUTYPB","2","43"
2004,10,"HUTYPB","2","43"
2004,11,"HUTYPB","2","43"
2004,12,"HUTYPB","2","43"
2005,1,"HUTYPB","2","43"
2005,2,"HUTYPB","2","43"
2005,3,"HUTYPB","2","43"
2005,4,"HUTYPB","2","43"
2005,5,"HUTYPB","2","43"
2005,6,"HUTYPB","2","43"
2005,7,"HUTYPB","2","43"
2004,5,"HUTYPC","2","45"
2004,6,"HUTYPC","2","45"
2004,7,"HUTYPC","2","45"
2004,8,"HUTYPC","2","45"
2004,9,"HUTYPC","2","45"
2004,10,"HUTYPC","2","45"
2004,11,"HUTYPC","2","45"
2004,12,"HUTYPC","2","45"
2005,1,"HUTYPC","2","45"
2005,2,"HUTYPC","2","45"
2005,3,"HUTYPC","2","45"
2005,4,"HUTYPC","2","45"
2005,5,"HUTYPC","2","45"
2005,6,"HUTYPC","2","45"
2005,7,"HUTYPC","2","45"
2004,5,"HWHHWGT","10","47"
2004,6,"HWHHWGT","10","47"
2004,7,"HWHHWGT","10","47"
2004,8,"HWHHWGT","10","47"
2004,9,"HWHHWGT","10","47"
2004,10,"HWHHWGT","10","47"
2004,11,"HWHHWGT","10","47"
2004,12,"HWHHWGT","10","47"
2005,1,"HWHHWGT","10","47"
2005,2,"HWHHWGT","10","47"
2005,3,"HWHHWGT","10","47"
2005,4,"HWHHWGT","10","47"
2005,5,"HWHHWGT","10","47"
2005,6,"HWHHWGT","10","47"
2005,7,"HWHHWGT","10","47"
2004,5,"HRINTSTA","2","57"
2004,6,"HRINTSTA","2","57"
2004,7,"HRINTSTA","2","57"
2004,8,"HRINTSTA","2","57"
2004,9,"HRINTSTA","2","57"
2004,10,"HRINTSTA","2","57"
2004,11,"HRINTSTA","2","57"
2004,12,"HRINTSTA","2","57"
2005,1,"HRINTSTA","2","57"
2005,2,"HRINTSTA","2","57"
2005,3,"HRINTSTA","2","57"
2005,4,"HRINTSTA","2","57"
2005,5,"HRINTSTA","2","57"
2005,6,"HRINTSTA","2","57"
2005,7,"HRINTSTA","2","57"
2004,5,"HRNUMHOU","2","59"
2004,6,"HRNUMHOU","2","59"
2004,7,"HRNUMHOU","2","59"
2004,8,"HRNUMHOU","2","59"
2004,9,"HRNUMHOU","2","59"
2004,10,"HRNUMHOU","2","59"
2004,11,"HRNUMHOU","2","59"
2004,12,"HRNUMHOU","2","59"
2005,1,"HRNUMHOU","2","59"
2005,2,"HRNUMHOU","2","59"
2005,3,"HRNUMHOU","2","59"
2005,4,"HRNUMHOU","2","59"
2005,5,"HRNUMHOU","2","59"
2005,6,"HRNUMHOU","2","59"
2005,7,"HRNUMHOU","2","59"
2004,5,"HRHTYPE","2","61"
2004,6,"HRHTYPE","2","61"
2004,7,"HRHTYPE","2","61"
2004,8,"HRHTYPE","2","61"
2004,9,"HRHTYPE","2","61"
2004,10,"HRHTYPE","2","61"
2004,11,"HRHTYPE","2","61"
2004,12,"HRHTYPE","2","61"
2005,1,"HRHTYPE","2","61"
2005,2,"HRHTYPE","2","61"
2005,3,"HRHTYPE","2","61"
2005,4,"HRHTYPE","2","61"
2005,5,"HRHTYPE","2","61"
2005,6,"HRHTYPE","2","61"
2005,7,"HRHTYPE","2","61"
2004,5,"HRMIS","2","63"
2004,6,"HRMIS","2","63"
2004,7,"HRMIS","2","63"
2004,8,"HRMIS","2","63"
2004,9,"HRMIS","2","63"
2004,10,"HRMIS","2","63"
2004,11,"HRMIS","2","63"
2004,12,"HRMIS","2","63"
2005,1,"HRMIS","2","63"
2005,2,"HRMIS","2","63"
2005,3,"HRMIS","2","63"
2005,4,"HRMIS","2","63"
2005,5,"HRMIS","2","63"
2005,6,"HRMIS","2","63"
2005,7,"HRMIS","2","63"
2004,5,"HUINTTYP","2","65"
2004,6,"HUINTTYP","2","65"
2004,7,"HUINTTYP","2","65"
2004,8,"HUINTTYP","2","65"
2004,9,"HUINTTYP","2","65"
2004,10,"HUINTTYP","2","65"
2004,11,"HUINTTYP","2","65"
2004,12,"HUINTTYP","2","65"
2005,1,"HUINTTYP","2","65"
2005,2,"HUINTTYP","2","65"
2005,3,"HUINTTYP","2","65"
2005,4,"HUINTTYP","2","65"
2005,5,"HUINTTYP","2","65"
2005,6,"HUINTTYP","2","65"
2005,7,"HUINTTYP","2","65"
2004,5,"HUPRSCNT","2","67"
2004,6,"HUPRSCNT","2","67"
2004,7,"HUPRSCNT","2","67"
2004,8,"HUPRSCNT","2","67"
2004,9,"HUPRSCNT","2","67"
2004,10,"HUPRSCNT","2","67"
2004,11,"HUPRSCNT","2","67"
2004,12,"HUPRSCNT","2","67"
2005,1,"HUPRSCNT","2","67"
2005,2,"HUPRSCNT","2","67"
2005,3,"HUPRSCNT","2","67"
2005,4,"HUPRSCNT","2","67"
2005,5,"HUPRSCNT","2","67"
2005,6,"HUPRSCNT","2","67"
2005,7,"HUPRSCNT","2","67"
2004,5,"HRLONGLK","2","69"
2004,6,"HRLONGLK","2","69"
2004,7,"HRLONGLK","2","69"
2004,8,"HRLONGLK","2","69"
2004,9,"HRLONGLK","2","69"
2004,10,"HRLONGLK","2","69"
2004,11,"HRLONGLK","2","69"
2004,12,"HRLONGLK","2","69"
2005,1,"HRLONGLK","2","69"
2005,2,"HRLONGLK","2","69"
2005,3,"HRLONGLK","2","69"
2005,4,"HRLONGLK","2","69"
2005,5,"HRLONGLK","2","69"
2005,6,"HRLONGLK","2","69"
2005,7,"HRLONGLK","2","69"
2004,5,"FILLER","3","76"
2004,6,"FILLER","3","76"
2004,7,"FILLER","3","76"
2004,8,"FILLER","3","76"
2004,9,"FILLER","3","76"
2004,10,"FILLER","3","76"
2004,11,"FILLER","3","76"
2004,12,"FILLER","3","76"
2005,1,"FILLER","3","76"
2005,2,"FILLER","3","76"
2005,3,"FILLER","3","76"
2005,4,"FILLER","3","76"
2005,5,"FILLER","3","76"
2005,6,"FILLER","3","76"
2005,7,"FILLER","3","76"
2004,5,"HUBUS","2","79"
2004,6,"HUBUS","2","79"
2004,7,"HUBUS","2","79"
2004,8,"HUBUS","2","79"
2004,9,"HUBUS","2","79"
2004,10,"HUBUS","2","79"
2004,11,"HUBUS","2","79"
2004,12,"HUBUS","2","79"
2005,1,"HUBUS","2","79"
2005,2,"HUBUS","2","79"
2005,3,"HUBUS","2","79"
2005,4,"HUBUS","2","79"
2005,5,"HUBUS","2","79"
2005,6,"HUBUS","2","79"
2005,7,"HUBUS","2","79"
2004,5,"HUBUSL1","2","81"
2004,6,"HUBUSL1","2","81"
2004,7,"HUBUSL1","2","81"
2004,8,"HUBUSL1","2","81"
2004,9,"HUBUSL1","2","81"
2004,10,"HUBUSL1","2","81"
2004,11,"HUBUSL1","2","81"
2004,12,"HUBUSL1","2","81"
2005,1,"HUBUSL1","2","81"
2005,2,"HUBUSL1","2","81"
2005,3,"HUBUSL1","2","81"
2005,4,"HUBUSL1","2","81"
2005,5,"HUBUSL1","2","81"
2005,6,"HUBUSL1","2","81"
2005,7,"HUBUSL1","2","81"
2004,5,"HUBUSL2","2","83"
2004,6,"HUBUSL2","2","83"
2004,7,"HUBUSL2","2","83"
2004,8,"HUBUSL2","2","83"
2004,9,"HUBUSL2","2","83"
2004,10,"HUBUSL2","2","83"
2004,11,"HUBUSL2","2","83"
2004,12,"HUBUSL2","2","83"
2005,1,"HUBUSL2","2","83"
2005,2,"HUBUSL2","2","83"
2005,3,"HUBUSL2","2","83"
2005,4,"HUBUSL2","2","83"
2005,5,"HUBUSL2","2","83"
2005,6,"HUBUSL2","2","83"
2005,7,"HUBUSL2","2","83"
2004,5,"HUBUSL3","2","85"
2004,6,"HUBUSL3","2","85"
2004,7,"HUBUSL3","2","85"
2004,8,"HUBUSL3","2","85"
2004,9,"HUBUSL3","2","85"
2004,10,"HUBUSL3","2","85"
2004,11,"HUBUSL3","2","85"
2004,12,"HUBUSL3","2","85"
2005,1,"HUBUSL3","2","85"
2005,2,"HUBUSL3","2","85"
2005,3,"HUBUSL3","2","85"
2005,4,"HUBUSL3","2","85"
2005,5,"HUBUSL3","2","85"
2005,6,"HUBUSL3","2","85"
2005,7,"HUBUSL3","2","85"
2004,5,"HUBUSL4","2","87"
2004,6,"HUBUSL4","2","87"
2004,7,"HUBUSL4","2","87"
2004,8,"HUBUSL4","2","87"
2004,9,"HUBUSL4","2","87"
2004,10,"HUBUSL4","2","87"
2004,11,"HUBUSL4","2","87"
2004,12,"HUBUSL4","2","87"
2005,1,"HUBUSL4","2","87"
2005,2,"HUBUSL4","2","87"
2005,3,"HUBUSL4","2","87"
2005,4,"HUBUSL4","2","87"
2005,5,"HUBUSL4","2","87"
2005,6,"HUBUSL4","2","87"
2005,7,"HUBUSL4","2","87"
2004,5,"GEREG","2","89"
2004,6,"GEREG","2","89"
2004,7,"GEREG","2","89"
2004,8,"GEREG","2","89"
2004,9,"GEREG","2","89"
2004,10,"GEREG","2","89"
2004,11,"GEREG","2","89"
2004,12,"GEREG","2","89"
2005,1,"GEREG","2","89"
2005,2,"GEREG","2","89"
2005,3,"GEREG","2","89"
2005,4,"GEREG","2","89"
2005,5,"GEREG","2","89"
2005,6,"GEREG","2","89"
2005,7,"GEREG","2","89"
2004,5,"GESTCEN","2","91"
2004,6,"GESTCEN","2","91"
2004,7,"GESTCEN","2","91"
2004,8,"GESTCEN","2","91"
2004,9,"GESTCEN","2","91"
2004,10,"GESTCEN","2","91"
2004,11,"GESTCEN","2","91"
2004,12,"GESTCEN","2","91"
2005,1,"GESTCEN","2","91"
2005,2,"GESTCEN","2","91"
2005,3,"GESTCEN","2","91"
2005,4,"GESTCEN","2","91"
2005,5,"GESTCEN","2","91"
2005,6,"GESTCEN","2","91"
2005,7,"GESTCEN","2","91"
2004,5,"GESTFIPS","2","93"
2004,6,"GESTFIPS","2","93"
2004,7,"GESTFIPS","2","93"
2004,8,"GESTFIPS","2","93"
2004,9,"GESTFIPS","2","93"
2004,10,"GESTFIPS","2","93"
2004,11,"GESTFIPS","2","93"
2004,12,"GESTFIPS","2","93"
2005,1,"GESTFIPS","2","93"
2005,2,"GESTFIPS","2","93"
2005,3,"GESTFIPS","2","93"
2005,4,"GESTFIPS","2","93"
2005,5,"GESTFIPS","2","93"
2005,6,"GESTFIPS","2","93"
2005,7,"GESTFIPS","2","93"
2004,5,"FILLER","1","95"
2004,6,"FILLER","1","95"
2004,7,"FILLER","1","95"
2004,8,"FILLER","1","95"
2004,9,"FILLER","1","95"
2004,10,"FILLER","1","95"
2004,11,"FILLER","1","95"
2004,12,"FILLER","1","95"
2005,1,"FILLER","1","95"
2005,2,"FILLER","1","95"
2005,3,"FILLER","1","95"
2005,4,"FILLER","1","95"
2005,5,"FILLER","1","95"
2005,6,"FILLER","1","95"
2005,7,"FILLER","1","95"
2004,5,"GTCBSA","5","96"
2004,6,"GTCBSA","5","96"
2004,7,"GTCBSA","5","96"
2004,8,"GTCBSA","5","96"
2004,9,"GTCBSA","5","96"
2004,10,"GTCBSA","5","96"
2004,11,"GTCBSA","5","96"
2004,12,"GTCBSA","5","96"
2005,1,"GTCBSA","5","96"
2005,2,"GTCBSA","5","96"
2005,3,"GTCBSA","5","96"
2005,4,"GTCBSA","5","96"
2005,5,"GTCBSA","5","96"
2005,6,"GTCBSA","5","96"
2005,7,"GTCBSA","5","96"
2004,5,"GTCO","3","101"
2004,6,"GTCO","3","101"
2004,7,"GTCO","3","101"
2004,8,"GTCO","3","101"
2004,9,"GTCO","3","101"
2004,10,"GTCO","3","101"
2004,11,"GTCO","3","101"
2004,12,"GTCO","3","101"
2005,1,"GTCO","3","101"
2005,2,"GTCO","3","101"
2005,3,"GTCO","3","101"
2005,4,"GTCO","3","101"
2005,5,"GTCO","3","101"
2005,6,"GTCO","3","101"
2005,7,"GTCO","3","101"
2004,5,"GTCBSAST","1","104"
2004,6,"GTCBSAST","1","104"
2004,7,"GTCBSAST","1","104"
2004,8,"GTCBSAST","1","104"
2004,9,"GTCBSAST","1","104"
2004,10,"GTCBSAST","1","104"
2004,11,"GTCBSAST","1","104"
2004,12,"GTCBSAST","1","104"
2005,1,"GTCBSAST","1","104"
2005,2,"GTCBSAST","1","104"
2005,3,"GTCBSAST","1","104"
2005,4,"GTCBSAST","1","104"
2005,5,"GTCBSAST","1","104"
2005,6,"GTCBSAST","1","104"
2005,7,"GTCBSAST","1","104"
2004,5,"GTMETSTA","1","105"
2004,6,"GTMETSTA","1","105"
2004,7,"GTMETSTA","1","105"
2004,8,"GTMETSTA","1","105"
2004,9,"GTMETSTA","1","105"
2004,10,"GTMETSTA","1","105"
2004,11,"GTMETSTA","1","105"
2004,12,"GTMETSTA","1","105"
2005,1,"GTMETSTA","1","105"
2005,2,"GTMETSTA","1","105"
2005,3,"GTMETSTA","1","105"
2005,4,"GTMETSTA","1","105"
2005,5,"GTMETSTA","1","105"
2005,6,"GTMETSTA","1","105"
2005,7,"GTMETSTA","1","105"
2004,5,"GTINDVPC","1","106"
2004,6,"GTINDVPC","1","106"
2004,7,"GTINDVPC","1","106"
2004,8,"GTINDVPC","1","106"
2004,9,"GTINDVPC","1","106"
2004,10,"GTINDVPC","1","106"
2004,11,"GTINDVPC","1","106"
2004,12,"GTINDVPC","1","106"
2005,1,"GTINDVPC","1","106"
2005,2,"GTINDVPC","1","106"
2005,3,"GTINDVPC","1","106"
2005,4,"GTINDVPC","1","106"
2005,5,"GTINDVPC","1","106"
2005,6,"GTINDVPC","1","106"
2005,7,"GTINDVPC","1","106"
2004,5,"GTCBSASZ","1","107"
2004,6,"GTCBSASZ","1","107"
2004,7,"GTCBSASZ","1","107"
2004,8,"GTCBSASZ","1","107"
2004,9,"GTCBSASZ","1","107"
2004,10,"GTCBSASZ","1","107"
2004,11,"GTCBSASZ","1","107"
2004,12,"GTCBSASZ","1","107"
2005,1,"GTCBSASZ","1","107"
2005,2,"GTCBSASZ","1","107"
2005,3,"GTCBSASZ","1","107"
2005,4,"GTCBSASZ","1","107"
2005,5,"GTCBSASZ","1","107"
2005,6,"GTCBSASZ","1","107"
2005,7,"GTCBSASZ","1","107"
2004,5,"GTCSA","3","108"
2004,6,"GTCSA","3","108"
2004,7,"GTCSA","3","108"
2004,8,"GTCSA","3","108"
2004,9,"GTCSA","3","108"
2004,10,"GTCSA","3","108"
2004,11,"GTCSA","3","108"
2004,12,"GTCSA","3","108"
2005,1,"GTCSA","3","108"
2005,2,"GTCSA","3","108"
2005,3,"GTCSA","3","108"
2005,4,"GTCSA","3","108"
2005,5,"GTCSA","3","108"
2005,6,"GTCSA","3","108"
2005,7,"GTCSA","3","108"
2004,5,"FILLER","3","111"
2004,6,"FILLER","3","111"
2004,7,"FILLER","3","111"
2004,8,"FILLER","3","111"
2004,9,"FILLER","3","111"
2004,10,"FILLER","3","111"
2004,11,"FILLER","3","111"
2004,12,"FILLER","3","111"
2005,1,"FILLER","3","111"
2005,2,"FILLER","3","111"
2005,3,"FILLER","3","111"
2005,4,"FILLER","3","111"
2005,5,"FILLER","3","111"
2005,6,"FILLER","3","111"
2005,7,"FILLER","3","111"
2004,5,"FILLER","2","114"
2004,6,"FILLER","2","114"
2004,7,"FILLER","2","114"
2004,8,"FILLER","2","114"
2004,9,"FILLER","2","114"
2004,10,"FILLER","2","114"
2004,11,"FILLER","2","114"
2004,12,"FILLER","2","114"
2005,1,"FILLER","2","114"
2005,2,"FILLER","2","114"
2005,3,"FILLER","2","114"
2005,4,"FILLER","2","114"
2005,5,"FILLER","2","114"
2005,6,"FILLER","2","114"
2005,7,"FILLER","2","114"
2004,5,"PROLDRRP","2","114"
2004,6,"PROLDRRP","2","114"
2004,7,"PROLDRRP","2","114"
2004,8,"PROLDRRP","2","114"
2004,9,"PROLDRRP","2","114"
2004,10,"PROLDRRP","2","114"
2004,11,"PROLDRRP","2","114"
2004,12,"PROLDRRP","2","114"
2005,1,"PROLDRRP","2","114"
2005,2,"PROLDRRP","2","114"
2005,3,"PROLDRRP","2","114"
2005,4,"PROLDRRP","2","114"
2005,5,"PROLDRRP","2","114"
2005,6,"PROLDRRP","2","114"
2005,7,"PROLDRRP","2","114"
2004,5,"PUPELIG","2","116"
2004,6,"PUPELIG","2","116"
2004,7,"PUPELIG","2","116"
2004,8,"PUPELIG","2","116"
2004,9,"PUPELIG","2","116"
2004,10,"PUPELIG","2","116"
2004,11,"PUPELIG","2","116"
2004,12,"PUPELIG","2","116"
2005,1,"PUPELIG","2","116"
2005,2,"PUPELIG","2","116"
2005,3,"PUPELIG","2","116"
2005,4,"PUPELIG","2","116"
2005,5,"PUPELIG","2","116"
2005,6,"PUPELIG","2","116"
2005,7,"PUPELIG","2","116"
2004,5,"PERRP","2","118"
2004,6,"PERRP","2","118"
2004,7,"PERRP","2","118"
2004,8,"PERRP","2","118"
2004,9,"PERRP","2","118"
2004,10,"PERRP","2","118"
2004,11,"PERRP","2","118"
2004,12,"PERRP","2","118"
2005,1,"PERRP","2","118"
2005,2,"PERRP","2","118"
2005,3,"PERRP","2","118"
2005,4,"PERRP","2","118"
2005,5,"PERRP","2","118"
2005,6,"PERRP","2","118"
2005,7,"PERRP","2","118"
2004,5,"PEPARENT","2","120"
2004,6,"PEPARENT","2","120"
2004,7,"PEPARENT","2","120"
2004,8,"PEPARENT","2","120"
2004,9,"PEPARENT","2","120"
2004,10,"PEPARENT","2","120"
2004,11,"PEPARENT","2","120"
2004,12,"PEPARENT","2","120"
2005,1,"PEPARENT","2","120"
2005,2,"PEPARENT","2","120"
2005,3,"PEPARENT","2","120"
2005,4,"PEPARENT","2","120"
2005,5,"PEPARENT","2","120"
2005,6,"PEPARENT","2","120"
2005,7,"PEPARENT","2","120"
2004,5,"PEAGE","2","122"
2004,6,"PEAGE","2","122"
2004,7,"PEAGE","2","122"
2004,8,"PEAGE","2","122"
2004,9,"PEAGE","2","122"
2004,10,"PEAGE","2","122"
2004,11,"PEAGE","2","122"
2004,12,"PEAGE","2","122"
2005,1,"PEAGE","2","122"
2005,2,"PEAGE","2","122"
2005,3,"PEAGE","2","122"
2005,4,"PEAGE","2","122"
2005,5,"PEAGE","2","122"
2005,6,"PEAGE","2","122"
2005,7,"PEAGE","2","122"
2004,5,"PRTFAGE","1","124"
2004,6,"PRTFAGE","1","124"
2004,7,"PRTFAGE","1","124"
2004,8,"PRTFAGE","1","124"
2004,9,"PRTFAGE","1","124"
2004,10,"PRTFAGE","1","124"
2004,11,"PRTFAGE","1","124"
2004,12,"PRTFAGE","1","124"
2005,1,"PRTFAGE","1","124"
2005,2,"PRTFAGE","1","124"
2005,3,"PRTFAGE","1","124"
2005,4,"PRTFAGE","1","124"
2005,5,"PRTFAGE","1","124"
2005,6,"PRTFAGE","1","124"
2005,7,"PRTFAGE","1","124"
2004,5,"PEMARITL","2","125"
2004,6,"PEMARITL","2","125"
2004,7,"PEMARITL","2","125"
2004,8,"PEMARITL","2","125"
2004,9,"PEMARITL","2","125"
2004,10,"PEMARITL","2","125"
2004,11,"PEMARITL","2","125"
2004,12,"PEMARITL","2","125"
2005,1,"PEMARITL","2","125"
2005,2,"PEMARITL","2","125"
2005,3,"PEMARITL","2","125"
2005,4,"PEMARITL","2","125"
2005,5,"PEMARITL","2","125"
