"city","year","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual","msa_code"
"Sherman-Denison TX",2003,1560,1206,694,185,354,879,1111,114384,-122,43300
"Sherman-Denison TX",2004,1619,1224,50,179,395,229,548,114932,-76,43300
"Sherman-Denison TX",2005,1583,1233,212,188,350,400,645,115577,-105,43300
"Sherman-Denison TX",2006,1600,1241,763,190,359,953,1252,116829,-60,43300
"Sherman-Denison TX",2007,1613,1266,697,165,347,862,1237,118066,28,43300
"Sherman-Denison TX",2008,1729,1206,11,168,523,179,738,118804,36,43300
"Shreveport-Bossier City LA",2000,1341,826,-476,96,515,-380,151,376122,16,43340
"Shreveport-Bossier City LA",2001,5699,3795,-1943,160,1904,-1783,-207,375915,-328,43340
"Shreveport-Bossier City LA",2002,5630,3710,-1320,-110,1920,-1430,199,376114,-291,43340
"Shreveport-Bossier City LA",2003,5440,3696,56,-666,1744,-610,676,376790,-458,43340
"Shreveport-Bossier City LA",2004,5664,3827,566,497,1837,1063,2631,379421,-269,43340
"Shreveport-Bossier City LA",2005,5694,3797,344,83,1897,427,1970,381391,-354,43340
"Shreveport-Bossier City LA",2006,5750,3835,3487,315,1915,3802,5522,386913,-195,43340
"Shreveport-Bossier City LA",2007,5933,3818,-1642,73,2115,-1569,587,387500,41,43340
"Shreveport-Bossier City LA",2008,5966,3760,-359,164,2206,-195,2033,389533,22,43340
"Sioux City IA-NE-SD",2000,543,289,-446,141,254,-305,-58,142995,-7,43580
"Sioux City IA-NE-SD",2001,2298,1214,-2109,595,1084,-1514,-525,142470,-95,43580
"Sioux City IA-NE-SD",2002,2280,1319,-1622,564,961,-1058,-190,142280,-93,43580
"Sioux City IA-NE-SD",2003,2235,1300,-1626,468,935,-1158,-312,141968,-89,43580
"Sioux City IA-NE-SD",2004,2343,1202,-1511,463,1141,-1048,-49,141919,-142,43580
"Sioux City IA-NE-SD",2005,2218,1236,-2441,465,982,-1976,-1102,140817,-108,43580
"Sioux City IA-NE-SD",2006,2276,1192,-653,474,1084,-179,839,141656,-66,43580
"Sioux City IA-NE-SD",2007,2297,1266,-766,425,1031,-341,684,142340,-6,43580
"Sioux City IA-NE-SD",2008,2203,1197,-602,426,1006,-176,817,143157,-13,43580
"Sioux Falls SD",2000,707,302,689,117,405,806,1211,188306,0,43620
"Sioux Falls SD",2001,2910,1437,1954,453,1473,2407,4908,193214,1028,43620
"Sioux Falls SD",2002,2965,1439,1521,417,1526,1938,4310,197524,846,43620
"Sioux Falls SD",2003,3045,1454,2301,346,1591,2647,5166,202690,928,43620
"Sioux Falls SD",2004,3336,1477,2828,374,1859,3202,5990,208680,929,43620
"Sioux Falls SD",2005,3365,1494,2735,368,1871,3103,5991,214671,1017,43620
"Sioux Falls SD",2006,3484,1581,3446,384,1903,3830,6791,221462,1058,43620
"Sioux Falls SD",2007,3665,1476,3029,337,2189,3366,5531,226993,-24,43620
"Sioux Falls SD",2008,3802,1565,3415,348,2237,3763,5937,232930,-63,43620
"South Bend-Mishawaka IN-MI",2000,1144,664,-373,172,480,-201,292,316953,13,43780
"South Bend-Mishawaka IN-MI",2001,4425,2886,-2294,668,1539,-1626,-365,316588,-278,43780
"South Bend-Mishawaka IN-MI",2002,4292,2930,-2258,628,1362,-1630,-509,316079,-241,43780
"South Bend-Mishawaka IN-MI",2003,4225,2775,-2292,546,1450,-1746,-620,315459,-324,43780
"South Bend-Mishawaka IN-MI",2004,4412,2929,-1711,503,1483,-1208,12,315471,-263,43780
"South Bend-Mishawaka IN-MI",2005,4295,3051,-1508,531,1244,-977,-7,315464,-274,43780
"South Bend-Mishawaka IN-MI",2006,4411,2917,-1532,534,1494,-998,348,315812,-148,43780
"South Bend-Mishawaka IN-MI",2007,4469,2836,-1644,481,1633,-1163,421,316233,-49,43780
"South Bend-Mishawaka IN-MI",2008,4398,2789,-1411,481,1609,-930,632,316865,-47,43780
"Spartanburg SC",2000,770,596,307,119,174,426,614,254396,14,43900
"Spartanburg SC",2001,3413,2623,1246,495,790,1741,2297,256693,-234,43900
"Spartanburg SC",2002,3385,2510,1130,469,875,1599,2256,258949,-218,43900
"Spartanburg SC",2003,3465,2575,841,391,890,1232,1794,260743,-328,43900
"Spartanburg SC",2004,3423,2618,826,363,805,1189,1807,262550,-187,43900
"Spartanburg SC",2005,3441,2683,1797,386,758,2183,2732,265282,-209,43900
"Spartanburg SC",2006,3581,2559,2995,390,1022,3385,4264,269546,-143,43900
"Spartanburg SC",2007,3833,2653,4233,346,1180,4579,5739,275285,-20,43900
"Spartanburg SC",2008,3703,2704,4119,349,999,4468,5453,280738,-14,43900
"Spokane WA",2000,1466,871,-51,289,595,238,867,418806,34,44060
"Spokane WA",2001,5550,3730,1732,831,1820,2563,3974,422780,-409,44060
"Spokane WA",2002,5469,3662,2260,616,1807,2876,4303,427083,-380,44060
"Spokane WA",2003,5506,3617,2295,232,1889,2527,3908,430991,-508,44060
"Spokane WA",2004,5496,3722,1945,831,1774,2776,4234,435225,-316,44060
"Spokane WA",2005,5490,3726,3169,635,1764,3804,5206,440431,-362,44060
"Spokane WA",2006,5738,3645,3884,760,2093,4644,6501,446932,-236,44060
"Spokane WA",2007,6143,3733,6155,561,2410,6716,9072,456004,-54,44060
"Spokane WA",2008,6219,3758,3629,621,2461,4250,6673,462677,-38,44060
"Springfield IL",2000,686,444,-142,30,242,-112,140,201584,10,44100
"Springfield IL",2001,2837,1985,-291,98,852,-193,1182,202766,523,44100
"Springfield IL",2002,2555,1922,61,79,633,140,1165,203931,392,44100
"Springfield IL",2003,2693,1912,-311,15,781,-296,355,204286,-130,44100
"Springfield IL",2004,2720,1980,-429,119,740,-310,461,204747,31,44100
"Springfield IL",2005,2706,1991,-556,93,715,-463,229,204976,-23,44100
"Springfield IL",2006,2565,1978,-3,103,587,100,678,205654,-9,44100
"Springfield IL",2007,2723,1915,-280,73,808,-207,638,206292,37,44100
"Springfield IL",2008,2791,1956,75,85,835,160,1097,207389,102,44100
"Springfield MA",2000,1912,1523,-487,496,389,9,421,680437,23,44140
"Springfield MA",2001,7784,6559,-2528,1772,1225,-756,-142,680295,-611,44140
"Springfield MA",2002,7694,6397,903,1676,1297,2579,3233,683528,-643,44140
"Springfield MA",2003,7782,6332,185,1454,1450,1639,2088,685616,-1001,44140
"Springfield MA",2004,7679,6527,-1948,1483,1152,-465,198,685814,-489,44140
"Springfield MA",2005,7528,6229,-2052,1501,1299,-551,117,685931,-631,44140
"Springfield MA",2006,7685,6395,-2355,2163,1290,-192,784,686715,-314,44140
"Springfield MA",2007,7825,6212,-3363,1866,1613,-1497,226,686941,110,44140
"Springfield MA",2008,7975,6175,-3271,1874,1800,-1397,617,687558,214,44140
"Springfield MO",2000,1256,807,898,52,449,950,1396,369771,-3,44180
"Springfield MO",2001,4995,3474,3529,227,1521,3756,4952,374723,-325,44180
"Springfield MO",2002,4852,3562,3719,206,1290,3925,4918,379641,-297,44180
"Springfield MO",2003,5020,3626,4569,135,1394,4704,5857,385498,-241,44180
"Springfield MO",2004,5240,3651,5861,193,1589,6054,7217,392715,-426,44180
"Springfield MO",2005,5606,3582,5826,177,2024,6003,7695,400410,-332,44180
"Springfield MO",2006,5626,3689,7806,193,1937,7999,9713,410123,-223,44180
"Springfield MO",2007,5982,3458,6741,160,2524,6901,9484,419607,59,44180
"Springfield MO",2008,6271,3622,3671,170,2649,3841,6537,426144,47,44180
"Springfield OH",2000,449,396,-144,6,53,-138,-78,144660,7,44220
"Springfield OH",2001,1997,1662,-985,31,335,-954,-734,143926,-115,44220
"Springfield OH",2002,1823,1605,-641,19,218,-622,-524,143402,-120,44220
"Springfield OH",2003,1743,1688,-1454,-2,55,-1456,-1493,141909,-92,44220
"Springfield OH",2004,1807,1633,-447,42,174,-405,-341,141568,-110,44220
"Springfield OH",2005,1747,1675,14,24,72,38,-14,141554,-124,44220
"Springfield OH",2006,1764,1581,-743,35,183,-708,-588,140966,-63,44220
"Springfield OH",2007,1904,1565,-1078,26,339,-1052,-673,140293,40,44220
"Springfield OH",2008,1880,1594,-808,28,286,-780,-434,139859,60,44220
"St. Cloud MN",2000,612,269,238,39,343,277,631,168022,11,41060
"St. Cloud MN",2001,2299,1110,810,186,1189,996,3623,171645,1438,41060
"St. Cloud MN",2002,2319,1092,845,178,1227,1023,3424,175069,1174,41060
"St. Cloud MN",2003,2368,1080,270,137,1288,407,2837,177906,1142,41060
"St. Cloud MN",2004,2403,1087,-66,142,1316,76,1437,179343,45,41060
"St. Cloud MN",2005,2464,1089,481,144,1375,625,1991,181334,-9,41060
"St. Cloud MN",2006,2604,1111,282,148,1493,430,1923,183257,0,41060
"St. Cloud MN",2007,2576,1130,710,123,1446,833,2286,185543,7,41060
"St. Cloud MN",2008,2673,1149,-280,123,1524,-157,1411,186954,44,41060
"St. George UT",2000,493,176,568,42,317,610,900,91254,-27,41100
"St. George UT",2001,1741,665,2180,171,1076,2351,3359,94613,-68,41100
"St. George UT",2002,1949,715,3426,166,1234,3592,4799,99412,-27,41100
"St. George UT",2003,2042,718,3314,144,1324,3458,4833,104245,51,41100
"St. George UT",2004,2242,828,4661,135,1414,4796,6008,110253,-202,41100
"St. George UT",2005,2287,791,7222,141,1496,7363,8823,119076,-36,41100
"St. George UT",2006,2677,924,6206,142,1753,6348,7997,127073,-104,41100
"St. George UT",2007,2813,815,4444,127,1998,4571,6374,133447,-195,41100
"St. George UT",2008,2954,921,2326,127,2033,2453,4142,137589,-344,41100
"St. Joseph MO-KS",2000,383,300,53,8,83,61,149,123969,5,41140
"St. Joseph MO-KS",2001,1460,1325,-503,37,135,-466,-5,123964,326,41140
"St. Joseph MO-KS",2002,1519,1293,-505,28,226,-477,-9,123955,242,41140
"St. Joseph MO-KS",2003,1493,1291,-405,-1,202,-406,13,123968,217,41140
"St. Joseph MO-KS",2004,1474,1279,-1021,46,195,-975,-508,123460,272,41140
"St. Joseph MO-KS",2005,1506,1324,-361,31,182,-330,112,123572,260,41140
"St. Joseph MO-KS",2006,1552,1319,147,41,233,188,705,124277,284,41140
"St. Joseph MO-KS",2007,1812,1263,620,26,549,646,1554,125831,359,41140
"St. Joseph MO-KS",2008,1724,1214,-42,34,510,-8,528,126359,26,41140
"St. Louis MO-IL",2000,9054,5754,-1585,1175,3300,-410,2873,2701537,-17,41180
"St. Louis MO-IL",2001,36167,25359,-4420,4129,10808,-291,17321,2718858,6804,41180
"St. Louis MO-IL",2002,36008,25889,-4495,3541,10119,-954,14324,2733182,5159,41180
"St. Louis MO-IL",2003,35653,25965,-2145,2145,9688,0,10498,2743680,810,41180
"St. Louis MO-IL",2004,36649,25770,-4724,3748,10879,-976,15383,2759063,5480,41180
"St. Louis MO-IL",2005,36328,24931,-7880,3365,11397,-4515,14093,2773156,7211,41180
"St. Louis MO-IL",2006,36635,24798,-3670,3611,11837,-59,17604,2790760,5826,41180
"St. Louis MO-IL",2007,38067,24269,-6901,2916,13798,-3985,14705,2805465,4892,41180
"St. Louis MO-IL",2008,38185,24510,-5567,3092,13675,-2475,11245,2816710,45,41180
"State College PA",2000,299,192,-127,162,107,35,151,135911,9,44300
"State College PA",2001,1272,860,-23,671,412,648,925,136836,-135,44300
"State College PA",2002,1225,892,1562,626,333,2188,2430,139266,-91,44300
"State College PA",2003,1307,919,491,542,388,1033,1237,140503,-184,44300
"State College PA",2004,1347,878,-391,523,469,132,500,141003,-101,44300
"State College PA",2005,1218,868,-315,530,350,215,436,141439,-129,44300
"State College PA",2006,1313,880,1426,543,433,1969,2330,143769,-72,44300
"State College PA",2007,1385,907,-1009,497,478,-512,-1,143768,33,44300
"State College PA",2008,1381,936,6,498,445,504,1011,144779,62,44300
"Stockton CA",2000,2294,1019,2308,848,1275,3156,4420,568023,-11,44700
"Stockton CA",2001,9841,4431,14817,3261,5410,18078,23240,591263,-248,44700
"Stockton CA",2002,10141,4532,9237,3070,5609,12307,17595,608858,-321,44700
"Stockton CA",2003,10204,4687,9171,2689,5517,11860,17156,626014,-221,44700
"Stockton CA",2004,10648,4436,8038,2453,6212,10491,16035,642049,-668,44700
"Stockton CA",2005,11230,4645,5251,2582,6585,7833,13817,655866,-601,44700
"Stockton CA",2006,11753,4861,-2598,2565,6892,-33,6529,662395,-330,44700
"Stockton CA",2007,11737,4619,-4062,2349,7118,-1713,5491,667886,86,44700
"Stockton CA",2008,11805,4731,-5175,2356,7074,-2819,4502,672388,247,44700
"Sumter SC",2000,402,246,-211,68,156,-143,18,104654,5,44940
"Sumter SC",2001,1775,913,-1246,14,862,-1232,-442,104212,-72,44940
"Sumter SC",2002,1601,903,198,-160,698,38,639,104851,-97,44940
"Sumter SC",2003,1609,947,42,-590,662,-548,-34,104817,-148,44940
"Sumter SC",2004,1658,958,-621,329,700,-292,325,105142,-83,44940
"Sumter SC",2005,1647,949,-1045,46,698,-999,-393,104749,-92,44940
"Sumter SC",2006,1696,948,-1542,189,748,-1353,-648,104101,-43,44940
"Sumter SC",2007,1659,1038,-750,-4,621,-754,-93,104008,40,44940
"Sumter SC",2008,1625,1000,-587,74,625,-513,140,104148,28,44940
"Syracuse NY",2000,2102,1374,-1445,317,728,-1128,-372,649782,28,45060
"Syracuse NY",2001,8088,5666,-3828,1100,2422,-2728,-880,648902,-574,45060
"Syracuse NY",2002,7817,5696,-2657,1015,2121,-1642,-97,648805,-576,45060
"Syracuse NY",2003,7726,5709,-1123,848,2017,-275,914,649719,-828,45060
"Syracuse NY",2004,7752,5675,-2916,852,2077,-2064,-476,649243,-489,45060
"Syracuse NY",2005,7650,5687,-5081,877,1963,-4204,-2791,646452,-550,45060
"Syracuse NY",2006,7398,5525,-4141,980,1873,-3161,-1580,644872,-292,45060
"Syracuse NY",2007,7731,5618,-3839,850,2113,-2989,-898,643974,-22,45060
"Syracuse NY",2008,7906,5556,-3360,863,2350,-2497,-180,643794,-33,45060
"Tallahassee FL",2000,979,583,460,154,396,614,1025,321334,15,45220
"Tallahassee FL",2001,4148,2278,966,628,1870,1594,3187,324521,-277,45220
"Tallahassee FL",2002,3997,2394,1108,575,1603,1683,2999,327520,-287,45220
"Tallahassee FL",2003,4202,2395,3189,475,1807,3664,5213,332733,-258,45220
"Tallahassee FL",2004,4262,2278,2026,486,1984,2512,4228,336961,-268,45220
"Tallahassee FL",2005,4266,2328,2444,493,1938,2937,4587,341548,-288,45220
"Tallahassee FL",2006,4391,2373,3433,510,2018,3943,5780,347328,-181,45220
"Tallahassee FL",2007,4626,2428,3433,461,2198,3894,6097,353425,5,45220
"Tallahassee FL",2008,4716,2510,1110,462,2206,1572,3834,357259,56,45220
"Tampa-St. Petersburg-Clearwater FL",2000,6891,6592,5694,2421,299,8115,8270,2404281,-144,45300
"Tampa-St. Petersburg-Clearwater FL",2001,29404,29186,30512,8927,218,39439,37978,2442259,-1679,45300
"Tampa-St. Petersburg-Clearwater FL",2002,29175,29168,34285,8082,7,42367,41049,2483308,-1325,45300
"Tampa-St. Petersburg-Clearwater FL",2003,29496,28438,32262,6555,1058,38817,38885,2522193,-990,45300
"Tampa-St. Petersburg-Clearwater FL",2004,30545,28977,49427,7186,1568,56613,54857,2577050,-3324,45300
"Tampa-St. Petersburg-Clearwater FL",2005,31603,28396,52008,7093,3207,59101,59986,2637036,-2322,45300
"Tampa-St. Petersburg-Clearwater FL",2006,32782,28645,39331,8024,4137,47355,50055,2687091,-1437,45300
"Tampa-St. Petersburg-Clearwater FL",2007,33835,28825,16117,6935,5010,23052,28182,2715273,120,45300
"Tampa-St. Petersburg-Clearwater FL",2008,33755,29198,6510,7050,4557,13560,18488,2733761,371,45300
"Terre Haute IN",2000,531,455,-249,29,76,-220,-141,170813,3,45460
"Terre Haute IN",2001,2081,1998,-676,133,83,-543,-616,170197,-156,45460
"Terre Haute IN",2002,2154,2046,-870,117,108,-753,-779,169418,-134,45460
"Terre Haute IN",2003,2090,1989,80,83,101,163,39,169457,-225,45460
"Terre Haute IN",2004,2116,2001,-785,113,115,-672,-701,168756,-144,45460
"Terre Haute IN",2005,2034,1791,165,100,243,265,356,169112,-152,45460
"Terre Haute IN",2006,2148,1835,476,112,313,588,820,169932,-81,45460
"Terre Haute IN",2007,2086,1868,-111,98,218,-13,179,170111,-26,45460
"Terre Haute IN",2008,2165,1863,-279,96,302,-183,122,170233,3,45460
"Texarkana TX-Texarkana AR",2000,423,301,-214,19,122,-195,-65,129684,8,45500
"Texarkana TX-Texarkana AR",2001,1766,1404,-135,81,362,-54,184,129868,-124,45500
"Texarkana TX-Texarkana AR",2002,1713,1344,-1,74,369,73,319,130187,-123,45500
"Texarkana TX-Texarkana AR",2003,1717,1378,364,46,339,410,573,130760,-176,45500
"Texarkana TX-Texarkana AR",2004,1617,1403,582,67,214,649,768,131528,-95,45500
"Texarkana TX-Texarkana AR",2005,1709,1379,449,62,330,511,722,132250,-119,45500
"Texarkana TX-Texarkana AR",2006,1831,1312,1074,66,519,1140,1592,133842,-67,45500
"Texarkana TX-Texarkana AR",2007,1862,1248,-290,53,614,-237,382,134224,5,45500
"Texarkana TX-Texarkana AR",2008,1802,1284,713,56,518,769,1285,135509,-2,45500
"Toledo OH",2000,2273,1473,-972,176,800,-796,17,659202,13,45780
"Toledo OH",2001,9015,6536,-2373,672,2479,-1701,205,659407,-573,45780
"Toledo OH",2002,8564,6148,-3613,621,2416,-2992,-1092,658315,-516,45780
"Toledo OH",2003,8520,6133,-2740,526,2387,-2214,-561,657754,-734,45780
"Toledo OH",2004,8856,6227,-3872,524,2629,-3348,-1263,656491,-544,45780
"Toledo OH",2005,8558,6009,-4680,530,2549,-4150,-2131,654360,-530,45780
"Toledo OH",2006,8724,6079,-5551,559,2645,-4992,-2613,651747,-266,45780
"Toledo OH",2007,8810,6057,-4273,496,2753,-3777,-977,650770,47,45780
"Toledo OH",2008,8892,5936,-5237,498,2956,-4739,-1666,649104,117,45780
"Topeka KS",2000,753,511,-76,58,242,-18,238,224787,14,45820
"Topeka KS",2001,3035,2323,-642,230,712,-412,96,224883,-204,45820
"Topeka KS",2002,3095,2304,-705,198,791,-507,94,224977,-190,45820
"Topeka KS",2003,3149,2244,-183,117,905,-66,529,225506,-310,45820
"Topeka KS",2004,3166,2153,-296,215,1013,-81,756,226262,-176,45820
"Topeka KS",2005,3205,2138,-280,180,1067,-100,763,227025,-204,45820
"Topeka KS",2006,3170,2253,-735,202,917,-533,276,227301,-108,45820
"Topeka KS",2007,3305,2109,-340,166,1196,-174,994,228295,-28,45820
"Topeka KS",2008,3375,2115,-127,182,1260,55,1324,229619,9,45820
"Trenton-Ewing NJ",2000,1125,654,-311,586,471,275,773,351534,27,45940
"Trenton-Ewing NJ",2001,4745,2950,-1287,2287,1795,1000,2460,353994,-335,45940
"Trenton-Ewing NJ",2002,4447,2927,-1139,2164,1520,1025,2219,356213,-326,45940
"Trenton-Ewing NJ",2003,4650,2805,-539,1918,1845,1379,2684,358897,-540,45940
"Trenton-Ewing NJ",2004,4584,2931,-493,1759,1653,1266,2686,361583,-233,45940
"Trenton-Ewing NJ",2005,4435,2906,-2262,1838,1529,-424,785,362368,-320,45940
"Trenton-Ewing NJ",2006,4599,2874,-2578,1917,1725,-661,895,363263,-169,45940
"Trenton-Ewing NJ",2007,4737,2870,-3062,1753,1867,-1309,494,363757,-64,45940
"Trenton-Ewing NJ",2008,4757,2744,-2589,1756,2013,-833,1126,364883,-54,45940
"Tucson AZ",2000,2973,1696,2548,1000,1277,3548,4807,848549,-18,46060
"Tucson AZ",2001,12383,7409,4573,3405,4974,7978,17111,865660,4159,46060
"Tucson AZ",2002,12287,7739,9135,2916,4548,12051,20137,885797,3538,46060
"Tucson AZ",2003,12627,7716,6614,1962,4911,8576,16976,902773,3489,46060
"Tucson AZ",2004,12988,7817,8526,2955,5171,11481,20554,923327,3902,46060
"Tucson AZ",2005,12999,7797,12168,2660,5202,14828,24206,947533,4176,46060
"Tucson AZ",2006,13325,8077,14200,2876,5248,17076,26588,974121,4264,46060
"Tucson AZ",2007,14223,7746,9480,2393,6477,11873,22472,996593,4122,46060
"Tucson AZ",2008,14337,8151,7021,2509,6186,9530,15425,1012018,-291,46060
"Tulsa OK",2000,3175,1739,-146,529,1436,383,1800,861333,-19,46140
"Tulsa OK",2001,13113,7961,-88,1948,5152,1860,6237,867570,-775,46140
"Tulsa OK",2002,13152,8022,744,1813,5130,2557,6972,874542,-715,46140
"Tulsa OK",2003,13077,8087,-3849,1526,4990,-2323,1973,876515,-694,46140
"Tulsa OK",2004,13112,8130,-5425,1481,4982,-3944,161,876676,-877,46140
"Tulsa OK",2005,13118,8303,-1239,1514,4815,275,4323,880999,-767,46140
"Tulsa OK",2006,13253,8467,4297,1553,4786,5850,10186,891185,-450,46140
"Tulsa OK",2007,14018,8248,5976,1391,5770,7367,13160,904345,23,46140
"Tulsa OK",2008,14111,8321,4366,1405,5790,5771,11734,916079,173,46140
"Tuscaloosa AL",2000,667,395,-51,65,272,14,303,193408,17,46220
"Tuscaloosa AL",2001,2672,1755,-405,247,917,-158,573,193981,-186,46220
"Tuscaloosa AL",2002,2635,1813,-860,227,822,-633,23,194004,-166,46220
"Tuscaloosa AL",2003,2483,1878,-68,189,605,121,452,194456,-274,46220
"Tuscaloosa AL",2004,2513,1853,278,196,660,474,986,195442,-148,46220
"Tuscaloosa AL",2005,2559,1768,1883,196,791,2079,2693,198135,-177,46220
"Tuscaloosa AL",2006,2613,1794,3323,202,819,3525,4240,202375,-104,46220
"Tuscaloosa AL",2007,2733,1750,951,185,983,1136,2123,204498,4,46220
"Tuscaloosa AL",2008,2822,1868,1074,184,954,1258,2267,206765,55,46220
"Tyler TX",2000,639,390,397,153,249,550,789,175495,-10,46340
"Tyler TX",2001,2658,1824,744,592,834,1336,1993,177488,-177,46340
"Tyler TX",2002,2713,1739,1618,557,974,2175,3014,180502,-135,46340
"Tyler TX",2003,2807,1702,1365,501,1105,1866,2797,183299,-174,46340
"Tyler TX",2004,2899,1674,1311,454,1225,1765,2835,186134,-155,46340
"Tyler TX",2005,2892,1642,2231,483,1250,2714,3795,189929,-169,46340
"Tyler TX",2006,2938,1487,2549,478,1451,3027,4373,194302,-105,46340
"Tyler TX",2007,3133,1721,1793,430,1412,2223,3650,197952,15,46340
"Tyler TX",2008,3243,1770,1381,432,1473,1813,3325,201277,39,46340
"Utica-Rome NY",2000,796,753,-729,209,43,-520,-481,299415,-4,46540
"Utica-Rome NY",2001,3158,3413,-2039,786,-255,-1253,-1757,297658,-249,46540
"Utica-Rome NY",2002,3151,3402,-1414,723,-251,-691,-1195,296463,-253,46540
"Utica-Rome NY",2003,3264,3215,-782,610,49,-172,-510,295953,-387,46540
"Utica-Rome NY",2004,3328,3351,-366,623,-23,257,29,295982,-205,46540
"Utica-Rome NY",2005,3222,3156,-1498,632,66,-866,-1074,294908,-274,46540
"Utica-Rome NY",2006,3240,3105,-1540,670,135,-870,-863,294045,-128,46540
"Utica-Rome NY",2007,3255,3108,-778,589,147,-189,13,294058,55,46540
"Utica-Rome NY",2008,3436,3106,-1369,598,330,-771,-268,293790,173,46540
"Valdosta GA",2000,429,240,-90,71,189,-19,171,119737,1,46660
"Valdosta GA",2001,1763,999,-775,134,764,-641,12,119749,-111,46660
"Valdosta GA",2002,1731,945,1050,-12,786,1038,1737,121486,-87,46660
