fips,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,State,county,CouSub,pop2000,countyname,CBSASub,Areaname,state_alpha
2020799999,370,428,525,676,778,20,207,99999,3788,Woodson County,NCNTY20207N20207,"Woodson County, KS",KS
2020999999,547,657,754,1020,1073,20,209,99999,157882,Wyandotte County,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",KS
2100199999,406,416,490,604,667,21,1,99999,17244,Adair County,NCNTY21001N21001,"Adair County, KY",KY
2100399999,321,402,490,688,805,21,3,99999,17800,Allen County,NCNTY21003N21003,"Allen County, KY",KY
2100599999,475,519,686,995,1162,21,5,99999,19111,Anderson County,NCNTY21005N21005,"Anderson County, KY",KY
2100799999,455,474,589,746,858,21,7,99999,8286,Ballard County,NCNTY21007N21007,"Ballard County, KY",KY
2100999999,351,421,541,669,752,21,9,99999,38033,Barren County,NCNTY21009N21009,"Barren County, KY",KY
2101199999,409,462,551,691,714,21,11,99999,11085,Bath County,NCNTY21011N21011,"Bath County, KY",KY
2101399999,322,440,490,587,861,21,13,99999,30060,Bell County,NCNTY21013N21013,"Bell County, KY",KY
2101599999,509,598,777,1053,1113,21,15,99999,85991,Boone County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2101799999,487,587,722,987,1027,21,17,99999,19360,Bourbon County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2101999999,416,497,599,745,806,21,19,99999,49752,Boyd County,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",KY
2102199999,424,480,631,755,779,21,21,99999,27697,Boyle County,NCNTY21021N21021,"Boyle County, KY",KY
2102399999,509,598,777,1053,1113,21,23,99999,8279,Bracken County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2102599999,408,423,490,646,663,21,25,99999,16100,Breathitt County,NCNTY21025N21025,"Breathitt County, KY",KY
2102799999,413,433,549,752,775,21,27,99999,18648,Breckinridge County,NCNTY21027N21027,"Breckinridge County, KY",KY
2102999999,528,601,709,998,1037,21,29,99999,61236,Bullitt County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2103199999,497,552,671,881,998,21,31,99999,13010,Butler County,NCNTY21031N21031,"Butler County, KY",KY
2103399999,407,408,490,633,713,21,33,99999,13060,Caldwell County,NCNTY21033N21033,"Caldwell County, KY",KY
2103599999,506,507,639,790,1100,21,35,99999,34177,Calloway County,NCNTY21035N21035,"Calloway County, KY",KY
2103799999,509,598,777,1053,1113,21,37,99999,88616,Campbell County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2103999999,455,474,589,746,858,21,39,99999,5351,Carlisle County,NCNTY21039N21039,"Carlisle County, KY",KY
2104199999,492,493,639,805,872,21,41,99999,10155,Carroll County,NCNTY21041N21041,"Carroll County, KY",KY
2104399999,345,472,533,676,700,21,43,99999,26889,Carter County,NCNTY21043N21043,"Carter County, KY",KY
2104599999,406,416,490,604,667,21,45,99999,15447,Casey County,NCNTY21045N21045,"Casey County, KY",KY
2104799999,546,566,659,956,984,21,47,99999,72265,Christian County,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",KY
2104999999,487,587,722,987,1027,21,49,99999,33144,Clark County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2105199999,318,439,490,584,601,21,51,99999,24556,Clay County,NCNTY21051N21051,"Clay County, KY",KY
2105399999,406,416,490,604,667,21,53,99999,9634,Clinton County,NCNTY21053N21053,"Clinton County, KY",KY
2105599999,407,408,490,634,713,21,55,99999,9384,Crittenden County,NCNTY21055N21055,"Crittenden County, KY",KY
2105799999,406,416,490,604,667,21,57,99999,7147,Cumberland County,NCNTY21057N21057,"Cumberland County, KY",KY
2105999999,420,481,618,863,997,21,59,99999,91545,Daviess County,METRO36980M36980,"Owensboro, KY MSA",KY
2106199999,495,559,686,925,1061,21,61,99999,11644,Edmonson County,METRO14540M14540,"Bowling Green, KY MSA",KY
2106399999,459,460,555,707,806,21,63,99999,6748,Elliott County,NCNTY21063N21063,"Elliott County, KY",KY
2106599999,429,430,517,630,776,21,65,99999,15307,Estill County,NCNTY21065N21065,"Estill County, KY",KY
2106799999,487,587,722,987,1027,21,67,99999,260512,Fayette County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2106999999,409,462,551,691,714,21,69,99999,13792,Fleming County,NCNTY21069N21069,"Fleming County, KY",KY
2107199999,408,420,503,658,762,21,71,99999,42441,Floyd County,NCNTY21071N21071,"Floyd County, KY",KY
2107399999,505,538,707,981,1007,21,73,99999,47687,Franklin County,NCNTY21073N21073,"Franklin County, KY",KY
2107599999,455,474,589,746,858,21,75,99999,7752,Fulton County,NCNTY21075N21075,"Fulton County, KY",KY
2107799999,509,598,777,1053,1113,21,77,99999,7870,Gallatin County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2107999999,421,476,609,728,1066,21,79,99999,14792,Garrard County,NCNTY21079N21079,"Garrard County, KY",KY
2108199999,473,569,725,870,945,21,81,99999,22384,Grant County,METRO17140MM3020,"Grant County, KY HUD Metro FMR Area",KY
2108399999,406,430,517,642,783,21,83,99999,37028,Graves County,NCNTY21083N21083,"Graves County, KY",KY
2108599999,423,425,509,649,733,21,85,99999,24053,Grayson County,NCNTY21085N21085,"Grayson County, KY",KY
2108799999,403,413,490,599,662,21,87,99999,11518,Green County,NCNTY21087N21087,"Green County, KY",KY
2108999999,416,497,599,745,806,21,89,99999,36891,Greenup County,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",KY
2109199999,420,481,618,863,997,21,91,99999,8392,Hancock County,METRO36980M36980,"Owensboro, KY MSA",KY
2109399999,447,483,590,858,1021,21,93,99999,94174,Hardin County,METRO21060M21060,"Elizabethtown, KY MSA",KY
2109599999,407,441,490,622,828,21,95,99999,33202,Harlan County,NCNTY21095N21095,"Harlan County, KY",KY
2109799999,509,512,613,786,812,21,97,99999,17983,Harrison County,NCNTY21097N21097,"Harrison County, KY",KY
2109999999,359,400,501,642,740,21,99,99999,17445,Hart County,NCNTY21099N21099,"Hart County, KY",KY
2110199999,438,520,639,789,898,21,101,99999,44829,Henderson County,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",KY
2110399999,528,601,709,998,1037,21,103,99999,15060,Henry County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2110599999,455,474,589,746,858,21,105,99999,5262,Hickman County,NCNTY21105N21105,"Hickman County, KY",KY
2110799999,425,426,512,686,899,21,107,99999,46519,Hopkins County,NCNTY21107N21107,"Hopkins County, KY",KY
2110999999,410,439,495,595,620,21,109,99999,13495,Jackson County,NCNTY21109N21109,"Jackson County, KY",KY
2111199999,528,601,709,998,1037,21,111,99999,693604,Jefferson County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2111399999,487,587,722,987,1027,21,113,99999,39041,Jessamine County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2111599999,320,400,490,692,711,21,115,99999,23445,Johnson County,NCNTY21115N21115,"Johnson County, KY",KY
2111799999,509,598,777,1053,1113,21,117,99999,151464,Kenton County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2111999999,408,423,490,604,641,21,119,99999,17649,Knott County,NCNTY21119N21119,"Knott County, KY",KY
2112199999,321,381,490,683,706,21,121,99999,31795,Knox County,NCNTY21121N21121,"Knox County, KY",KY
2112399999,447,483,590,858,1021,21,123,99999,13373,Larue County,METRO21060M21060,"Elizabethtown, KY MSA",KY
2112599999,433,465,522,649,828,21,125,99999,52715,Laurel County,NCNTY21125N21125,"Laurel County, KY",KY
2112799999,324,378,499,665,685,21,127,99999,15569,Lawrence County,NCNTY21127N21127,"Lawrence County, KY",KY
2112999999,408,423,490,604,641,21,129,99999,7916,Lee County,NCNTY21129N21129,"Lee County, KY",KY
2113199999,408,423,490,604,641,21,131,99999,12401,Leslie County,NCNTY21131N21131,"Leslie County, KY",KY
2113399999,408,423,490,612,641,21,133,99999,25277,Letcher County,NCNTY21133N21133,"Letcher County, KY",KY
2113599999,409,462,551,691,714,21,135,99999,14092,Lewis County,NCNTY21135N21135,"Lewis County, KY",KY
2113799999,369,514,569,679,857,21,137,99999,23361,Lincoln County,NCNTY21137N21137,"Lincoln County, KY",KY
2113999999,407,408,490,634,713,21,139,99999,9804,Livingston County,NCNTY21139N21139,"Livingston County, KY",KY
2114199999,465,503,561,760,821,21,141,99999,26573,Logan County,NCNTY21141N21141,"Logan County, KY",KY
2114399999,503,514,605,854,879,21,143,99999,8080,Lyon County,NCNTY21143N21143,"Lyon County, KY",KY
2114599999,390,486,604,833,859,21,145,99999,65514,McCracken County,NCNTY21145N21145,"McCracken County, KY",KY
2114799999,406,438,490,638,655,21,147,99999,17080,McCreary County,NCNTY21147N21147,"McCreary County, KY",KY
2114999999,420,481,618,863,997,21,149,99999,9938,McLean County,METRO36980M36980,"Owensboro, KY MSA",KY
2115199999,451,466,591,859,992,21,151,99999,70872,Madison County,NCNTY21151N21151,"Madison County, KY",KY
2115399999,414,415,499,634,651,21,153,99999,13332,Magoffin County,NCNTY21153N21153,"Magoffin County, KY",KY
2115599999,413,433,549,752,775,21,155,99999,18212,Marion County,NCNTY21155N21155,"Marion County, KY",KY
2115799999,461,462,556,749,905,21,157,99999,30125,Marshall County,NCNTY21157N21157,"Marshall County, KY",KY
2115999999,414,415,499,634,651,21,159,99999,12578,Martin County,NCNTY21159N21159,"Martin County, KY",KY
2116199999,364,464,562,820,860,21,161,99999,16800,Mason County,NCNTY21161N21161,"Mason County, KY",KY
2116399999,480,481,575,746,836,21,163,99999,26349,Meade County,METRO31140N21163,"Meade County, KY HUD Metro FMR Area",KY
2116599999,409,462,551,691,714,21,165,99999,6556,Menifee County,NCNTY21165N21165,"Menifee County, KY",KY
2116799999,516,518,622,779,925,21,167,99999,20817,Mercer County,NCNTY21167N21167,"Mercer County, KY",KY
2116999999,359,400,501,642,740,21,169,99999,10037,Metcalfe County,NCNTY21169N21169,"Metcalfe County, KY",KY
2117199999,359,400,501,642,740,21,171,99999,11756,Monroe County,NCNTY21171N21171,"Monroe County, KY",KY
2117399999,415,484,638,761,785,21,173,99999,22554,Montgomery County,NCNTY21173N21173,"Montgomery County, KY",KY
2117599999,409,462,551,691,714,21,175,99999,13948,Morgan County,NCNTY21175N21175,"Morgan County, KY",KY
2117799999,408,409,495,646,664,21,177,99999,31839,Muhlenberg County,NCNTY21177N21177,"Muhlenberg County, KY",KY
2117999999,466,493,603,855,917,21,179,99999,37477,Nelson County,METRO31140N21179,"Nelson County, KY HUD Metro FMR Area",KY
2118199999,521,528,699,882,932,21,181,99999,6813,Nicholas County,NCNTY21181N21181,"Nicholas County, KY",KY
2118399999,403,433,490,661,711,21,183,99999,22916,Ohio County,NCNTY21183N21183,"Ohio County, KY",KY
2118599999,528,601,709,998,1037,21,185,99999,46178,Oldham County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2118799999,568,642,734,1035,1287,21,187,99999,10547,Owen County,NCNTY21187N21187,"Owen County, KY",KY
2118999999,408,423,490,604,641,21,189,99999,4858,Owsley County,NCNTY21189N21189,"Owsley County, KY",KY
2119199999,509,598,777,1053,1113,21,191,99999,14390,Pendleton County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",KY
2119399999,426,428,513,612,741,21,193,99999,29390,Perry County,NCNTY21193N21193,"Perry County, KY",KY
2119599999,420,421,518,627,645,21,195,99999,68736,Pike County,NCNTY21195N21195,"Pike County, KY",KY
2119799999,394,502,609,728,750,21,197,99999,13237,Powell County,NCNTY21197N21197,"Powell County, KY",KY
2119999999,344,398,505,647,684,21,199,99999,56217,Pulaski County,NCNTY21199N21199,"Pulaski County, KY",KY
2120199999,409,462,551,691,714,21,201,99999,2266,Robertson County,NCNTY21201N21201,"Robertson County, KY",KY
2120399999,410,439,495,595,620,21,203,99999,16582,Rockcastle County,NCNTY21203N21203,"Rockcastle County, KY",KY
2120599999,443,518,583,696,963,21,205,99999,22094,Rowan County,NCNTY21205N21205,"Rowan County, KY",KY
2120799999,406,416,490,601,667,21,207,99999,16315,Russell County,NCNTY21207N21207,"Russell County, KY",KY
2120999999,487,587,722,987,1027,21,209,99999,33061,Scott County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2121199999,556,557,702,918,945,21,211,99999,33337,Shelby County,METRO31140N21211,"Shelby County, KY HUD Metro FMR Area",KY
2121399999,460,538,707,874,901,21,213,99999,16405,Simpson County,NCNTY21213N21213,"Simpson County, KY",KY
2121599999,528,601,709,998,1037,21,215,99999,11766,Spencer County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2121799999,339,467,520,664,809,21,217,99999,22927,Taylor County,NCNTY21217N21217,"Taylor County, KY",KY
2121999999,503,514,605,854,879,21,219,99999,11971,Todd County,NCNTY21219N21219,"Todd County, KY",KY
2122199999,546,566,659,956,984,21,221,99999,12597,Trigg County,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",KY
2122399999,528,601,709,998,1037,21,223,99999,8125,Trimble County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",KY
2122599999,464,465,560,670,715,21,225,99999,15637,Union County,NCNTY21225N21225,"Union County, KY",KY
2122799999,495,559,686,925,1061,21,227,99999,92522,Warren County,METRO14540M14540,"Bowling Green, KY MSA",KY
2122999999,413,433,549,752,775,21,229,99999,10916,Washington County,NCNTY21229N21229,"Washington County, KY",KY
2123199999,320,436,490,644,664,21,231,99999,19923,Wayne County,NCNTY21231N21231,"Wayne County, KY",KY
2123399999,438,520,639,789,898,21,233,99999,14120,Webster County,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",KY
2123599999,386,417,551,656,677,21,235,99999,35865,Whitley County,NCNTY21235N21235,"Whitley County, KY",KY
2123799999,408,423,490,604,641,21,237,99999,7065,Wolfe County,NCNTY21237N21237,"Wolfe County, KY",KY
2123999999,487,587,722,987,1027,21,239,99999,23208,Woodford County,METRO30460M30460,"Lexington-Fayette, KY MSA",KY
2200199999,376,408,483,601,668,22,1,99999,58861,Acadia Parish,NCNTY22001N22001,"Acadia Parish, LA",LA
2200399999,415,416,500,686,787,22,3,99999,25440,Allen Parish,NCNTY22003N22003,"Allen Parish, LA",LA
2200599999,650,700,814,1052,1256,22,5,99999,76627,Ascension Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2200799999,476,478,572,708,727,22,7,99999,23388,Assumption Parish,NCNTY22007N22007,"Assumption Parish, LA",LA
2200999999,320,418,495,634,723,22,9,99999,41481,Avoyelles Parish,NCNTY22009N22009,"Avoyelles Parish, LA",LA
2201199999,434,458,526,755,921,22,11,99999,32986,Beauregard Parish,NCNTY22011N22011,"Beauregard Parish, LA",LA
2201399999,467,474,562,682,729,22,13,99999,15752,Bienville Parish,NCNTY22013N22013,"Bienville Parish, LA",LA
2201599999,522,573,686,875,902,22,15,99999,98310,Bossier Parish,METRO43340M43340,"Shreveport-Bossier City, LA MSA",LA
2201799999,522,573,686,875,902,22,17,99999,252161,Caddo Parish,METRO43340M43340,"Shreveport-Bossier City, LA MSA",LA
2201999999,500,549,666,844,1169,22,19,99999,183577,Calcasieu Parish,METRO29340M29340,"Lake Charles, LA MSA",LA
2202199999,406,416,486,608,663,22,21,99999,10560,Caldwell Parish,NCNTY22021N22021,"Caldwell Parish, LA",LA
2202399999,500,549,666,844,1169,22,23,99999,9991,Cameron Parish,METRO29340M29340,"Lake Charles, LA MSA",LA
2202599999,400,401,500,607,718,22,25,99999,10920,Catahoula Parish,NCNTY22025N22025,"Catahoula Parish, LA",LA
2202799999,467,474,562,682,729,22,27,99999,16851,Claiborne Parish,NCNTY22027N22027,"Claiborne Parish, LA",LA
2202999999,400,401,500,648,718,22,29,99999,20247,Concordia Parish,NCNTY22029N22029,"Concordia Parish, LA",LA
2203199999,522,573,686,875,902,22,31,99999,25494,De Soto Parish,METRO43340M43340,"Shreveport-Bossier City, LA MSA",LA
2203399999,650,700,814,1052,1256,22,33,99999,412852,East Baton Rouge Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2203599999,406,416,486,608,663,22,35,99999,9421,East Carroll Parish,NCNTY22035N22035,"East Carroll Parish, LA",LA
2203799999,650,700,814,1052,1256,22,37,99999,21360,East Feliciana Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2203999999,379,403,474,580,621,22,39,99999,35434,Evangeline Parish,NCNTY22039N22039,"Evangeline Parish, LA",LA
2204199999,406,416,486,608,663,22,41,99999,21263,Franklin Parish,NCNTY22041N22041,"Franklin Parish, LA",LA
2204399999,494,494,595,757,778,22,43,99999,18698,Grant Parish,METRO10780M10780,"Alexandria, LA MSA",LA
2204599999,458,480,580,748,796,22,45,99999,73266,Iberia Parish,NCNTY22045N22045,"Iberia Parish, LA",LA
2204799999,478,478,576,721,744,22,47,99999,33320,Iberville Parish,METRO12940N22047,"Iberville Parish, LA HUD Metro FMR Area",LA
2204999999,406,416,486,611,663,22,49,99999,15397,Jackson Parish,NCNTY22049N22049,"Jackson Parish, LA",LA
2205199999,808,898,1060,1381,1498,22,51,99999,455466,Jefferson Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
2205399999,415,417,500,651,669,22,53,99999,31435,Jefferson Davis Parish,NCNTY22053N22053,"Jefferson Davis Parish, LA",LA
2205599999,537,592,667,892,1074,22,55,99999,190503,Lafayette Parish,METRO29180M29180,"Lafayette, LA MSA",LA
2205799999,506,506,624,829,933,22,57,99999,89974,Lafourche Parish,METRO26380M26380,"Houma-Bayou Cane-Thibodaux, LA MSA",LA
2205999999,400,401,500,607,718,22,59,99999,14282,La Salle Parish,NCNTY22059N22059,"La Salle Parish, LA",LA
2206199999,479,508,596,796,823,22,61,99999,42509,Lincoln Parish,NCNTY22061N22061,"Lincoln Parish, LA",LA
2206399999,650,700,814,1052,1256,22,63,99999,91814,Livingston Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2206599999,406,416,486,608,663,22,65,99999,13728,Madison Parish,NCNTY22065N22065,"Madison Parish, LA",LA
2206799999,405,419,537,646,666,22,67,99999,31021,Morehouse Parish,NCNTY22067N22067,"Morehouse Parish, LA",LA
2206999999,495,496,596,738,859,22,69,99999,39080,Natchitoches Parish,NCNTY22069N22069,"Natchitoches Parish, LA",LA
2207199999,808,898,1060,1381,1498,22,71,99999,484674,Orleans Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
2207399999,475,502,628,826,853,22,73,99999,147250,Ouachita Parish,METRO33740M33740,"Monroe, LA MSA",LA
2207599999,808,898,1060,1381,1498,22,75,99999,26757,Plaquemines Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
2207799999,650,700,814,1052,1256,22,77,99999,22763,Pointe Coupee Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2207999999,494,494,595,757,778,22,79,99999,126337,Rapides Parish,METRO10780M10780,"Alexandria, LA MSA",LA
2208199999,467,474,562,682,729,22,81,99999,9622,Red River Parish,NCNTY22081N22081,"Red River Parish, LA",LA
2208399999,406,416,486,608,663,22,83,99999,20981,Richland Parish,NCNTY22083N22083,"Richland Parish, LA",LA
2208599999,467,474,562,682,729,22,85,99999,23459,Sabine Parish,NCNTY22085N22085,"Sabine Parish, LA",LA
2208799999,808,898,1060,1381,1498,22,87,99999,67229,St. Bernard Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
2208999999,808,898,1060,1381,1498,22,89,99999,48072,St. Charles Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
2209199999,650,700,814,1052,1256,22,91,99999,10525,St. Helena Parish,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",LA
2209399999,508,561,674,867,967,22,93,99999,21216,St. James Parish,NCNTY22093N22093,"St. James Parish, LA",LA
2209599999,808,898,1060,1381,1498,22,95,99999,43044,St. John the Baptist Parish,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",LA
